Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
2041,Shen Tianqing,1.4,China,JiaYuan,Real estate
2042,Shen Ya,1.4,China,Vipshop,B2C online retail
2043,Shin Dong Bin,1.4,South Korea,Lotte Shopping,Multi Brand Retailing
2044,Shuai Fangwen & Cao Zaiyun,1.4,China,Er-Kang Pharmaceutical,Pharmaceuticals
2045,Simon Nixon,1.4,United Kingdom,Moneysupermarkets.com,Financial Services
2046,Takao Kobayashi,1.4,Japan,KOSE Group,Personal Care
2047,Thaksin Shinawatra,1.4,Thailand,SC Asset,Financial Services
2048,Thomas James,1.4,United States,Raymond Financial,Financial Services
2049,Thomas Meyer ,1.4,Spain,Desigual,"Textiles, Apparels & Accessories"
2050,Thomas Steyer,1.4,United States,Farallon Capital Management,Hedge Funds
2051,Tory Burch,1.4,United States,Tory Burch,Fashion
2052,Tu Huilong,1.4,China,Haiya Commercial,"Real estate, investments"
2053,Vladimir Scherbakov,1.4,Russia,Avtotor Holding,Automobiles & Auto Components
2054,Wang Linpeng,1.4,China,Easyhome,"Home design, building materials"
2055,Wang Mingxiang & Zhou Yifeng,1.4,China,Oriental Energy,Energy
2056,Prithviraj Kothari,1.4,India,RSBL,Jewellery
2057,Wang Zihua,1.4,China,Wang Zihua,"Steel trade, Property, investment"
2058,Wei Yin-Chun,1.4,China,Ting Hsin,Food & Beverages
2059,Wu Guanjiang,1.4,China,Zhifei Biological Prouducts,Medicine
2060,Xia Dinghu,1.4,China,Zhongding,Rubber and plastic
2061,Xu Xin,1.4,China,Capitaltoday,Investments
2062,Xue Hua,1.4,China,Haid,Agriculture
2063,Yasseen Mansour,1.4,Egypt,Mansour,Others
2064,Zhang Ronghua,1.4,China,Zhang Ronghua & family,Steel
2065,Zhang Shuangwang,1.4,China,Yitai,Coal
2066,Zhang Yue & Lai Yujing,1.4,China,Broad,"Air conditioning, construction"
2067,Zhang Yuqiang,1.4,China,Zhenshi,"Real estate, mining"
2068,Zhou Jian,1.4,China,UB Tech,IT
2069,Sanjay S Lalbhai,1.4,India,Arvind,"Textiles, Apparels & Accessories"
2070,Hu Keqin,1.4,China,Reward,"Daily chemicals, food, and tourism real estate"
2071,Kang Qiao,1.4,China,Searainbow,"Medical e-commerce, digital entertainment, high tech chemical fiber"
2072,Liu Zhengguo,1.4,China,Origin Water,Water Technology
2073,Wang Xuexin,1.4,China,THM,Heavy Industry
2074,Xu Pengming,1.4,China,JinmaoTextile Chemicals,Chemicals
2075,Anders & Soren Westermann,1.3,Denmark,Widex,Medical Equipments
2076,Chandramogan Rg,1.3,India,Hatsun Agro,FMCG
2077,Chatri Sophonpanich,1.3,Thailand,Bangkok Life Assurance,Banking
2078,Delfín Jorge E. Carballo,1.3,Argentina,Banco Marco,Financial Services
2079,Fred And Peter Done,1.3,United Kingdom,BetFred,Entertainment
2080,Gretel Packer,1.3,Australia,Crowne Resorts,Entertainment
2081,Ihor Kolomoyskyy,1.3,Ukraine,Privatbank,Banking
2082,Kris Gopalakrishnan,1.3,India,Infosys,Software & Services
2083,Lev Kvetnoi,1.3,Russia,Novoroscement,Construction Materials
2084,Madhu Kapur,1.3,India,Yes Bank,Financial Services
2085,Mahima Datla,1.3,India,Biological E.,Pharmaceuticals
2086,Manoj Bhargava,1.3,United States,5 Hour Energy,Food & Beverages
2087,Michael & Rainer Schmidt-Ruthenbeck,1.3,Germany,Metro,Multi Brand Retailing
2088,Abdulla Ahmed Al Ghurair,1.3,United Arab Emirates,Mashreq Bank,Banking
2089,Ai Lihua,1.3,China,Aishi,Manufacturing
2090,Alan G Rydge,1.3,Australia,Event Hospitality and Entertainment,Entertainment
2091,Alan Howard,1.3,Switzerland,Brevan Howard Asset Management,Hedge Funds
2092,Albert Berner,1.3,Germany,Berner Group,Automobiles & Auto Components
2093,Alberto Alcocer,1.3,Spain,Banco Zaragozano,Financial Services
2094,Alberto Cortina,1.3,Spain,Banco Zaragozano,Financial Services
2095,Alex Beard,1.3,United Kingdom,Glencore,"Mining, commodities"
2096,Alexander Karp,1.3,United States,Palantir Technologies,Technology
2097,Alexandra Andresen,1.3,Norway,Ferd,Investment
2098,Alexandre Grendene Bartelle,1.3,Brazil,Geandene,Footwear
2099,Ali Ibrahim Agaoglu,1.3,Turkey,Agaoglu,Construction
2100,Allan Warburg,1.3,China,Bestseller,Apparel
2101,Anthony Langley,1.3,United Kingdom,Langley Holdings,Manufacturing
2102,Bo Shijiu & Li Guiping,1.3,China,Changjiu,"Logistics, retail"
2103,Cai Hongbing,1.3,China,Hengrui,Pharmaceuticals
2104,Cai Hongzhu,1.3,China,Hubei Daohuaxiang,Liquor
2105,Cao Renxian,1.3,China,Sungrow Power Supply,Electric equipment and machinery
2106,Charlotte Soderstrom,1.3,Sweden,Hennes & Mauritz,Retail
2107,Chen Baohua,1.3,China,Huahai Pharmaceutical,Pharmaceuticals
2108,Chen Miaolin,1.3,China,Zhejiang Kaiyuan,Real estate
2109,Chen Qixing,1.3,China,Changying,Precision Technology
2110,Chen Runguang & Chen Jianming,1.3,China,Guangda,Real estate
2111,Chizuko & Michio Matsui,1.3,Japan,Matsui Securities,Financial Services
2112,Craig C. Culver,1.3,United States,Culver Franchising System,Food Chain
2113,Dan Friis,1.3,China,Bestseller,Apparel
2114,Domenico Dolce,1.3,Italy,Dolce & Gabbana,Single Brand Retailing
2115,Donald Graham,1.3,United States,Graham Holding,Mass media
2116,Douglas Perkins,1.3,United Kingdom,Specsavers,Single Brand Retailing
2117,Duan Yongping,1.3,United States,BBK,Investments
2118,Duncan Wen-Shan Wang,1.3,Taiwan,United Daily News,Media
2119,Eduardo Belmont,1.3,Peru,Belcorp,Cosmetics
2120,Elisabeth Badinter,1.3,France,Publicis Groupe,Entertainment
2121,Erik Paulsson,1.3,Sweden,Skistar,"Construction, Real Estate"
2122,Fernando Chico Pardo,1.3,Mexico,Grupo Aeroportuario del Sureste,Airport Operaions
2123,Fred Mouawad,1.3,Switzerland,Mouawad,Diamonds
2124,Fu Guangming,1.3,China,Sunner,Agriculture
2125,Fu Meicheng,1.3,China,Huace Film & TV,Television & media
2126,Gary Magness,1.3,United States,AT&T,Entertainment
2127,Gerry Harvey,1.3,Australia,Harvey Norman,Retail
2128,Guy Laliberte,1.3,Canada,Cirque Du Soleil,Entertainment
2129,Han Tao,1.3,China,Goldenmax,Manufacturing
2130,He Ningning,1.3,Hong Kong,Q tech,TMT
2131,Henry Engelhardt,1.3,United Kingdom,Admiral Group,Insurance
2132,Henry Ross Perot Jr,1.3,United States,Perot System,Technology
2133,Hou Changcai,1.3,China,Yuanchang,Real estate
2134,Ian Wood,1.3,United Kingdom,Wood Group,Energy
2135,Ilona Herlin,1.3,Finland,Kone Corporation,Elevators & Escalators production
2136,J. Tomilson Hill,1.3,United States,Blackstone Group,Investments
2137,Jai Hari Dalmia,1.3,India,Dalmia Bharat,Construction Materials
2138,James Wu Tak,1.3,Hong Kong,Maxim's Caterers,Catering
2139,Jan Topholm,1.3,Denmark,Widex,Medical Equipments
2140,Jiang Xuefei & Zhu Xuehua,1.3,China,Suntak,Electric
2141,John De Mol,1.3,Netherlands,Endemol,Entertainment
2142,Johnson Ko Chun-Shun,1.3,Hong Kong,Yfcapita,Financial Services
2143,Jose Isaac Peres,1.3,Brazil,Multiplan,Real Estate
2144,Karel Komarek,1.3,Czech Republic,KKCG,Energy
2145,Karl-Johan Persson,1.3,Sweden,H&M,Retail (Clothes)
2146,Karsanbhai Patel,1.3,India,Nirma,FMCG
2147,Katherina Andresen,1.3,Netherlands,Ferd,Investment
2148,Kostyantyn Zhevago,1.3,Ukraine,Ferrexpo,Metals & Mining
2149,Li Baoping,1.3,China,Yellow River Mining,Coal
2150,Li Guangyu&Li Hua,1.3,China,Huayu Education,Education
2151,Li Weiwei,1.3,China,Wuhu Shunrong Automobile,Automobiles & Auto Components
2152,Liang Shezeng & Liang Jiarong,1.3,China,Shirong,Real estate
2153,Liu Canglong,1.3,China,Hongda,"Metallurgical industry, chemicals, Real estate"
2154,Liu Jincheng & Luo Jinhong,1.3,China,Eve Energy,lithium battery
2155,Liu Shaobai & Huang Xiaofen,1.3,China,Kingwong,Electric
2156,Lu Keping,1.3,China,Jiangsu Sunshine,Textiles
2157,Lu Shengju,1.3,China,Casin,Real estate finance
2158,Lu Yonghua & Mao Caihong,1.3,China,Linyang Electronics,Manufacturing
2159,Ma Chengxi,1.3,China,Ma Chengxi,Real estate
2160,Shane Smith,1.3,United States,Vice Media,Digital Media
2161,Marc Lasry,1.3,United States,Avenue Capital,Hedge Funds
2162,Mark Bamford,1.3,United Kingdom,JCB,Manufacturing
2163,Mary Haughey,1.3,Ireland,Norbrook Laboratories,Veterinary Pharmaceuticals
2164,Mary Perkins,1.3,United Kingdom,Specsavers,Single Brand Retailing
2165,Massimo Moratti,1.3,Italy,Saras,Oil
2166,Monika Schoeller,1.3,Germany,Verlagsgruppe Georg Von Holtzbrinck,Entertainment
2167,Onsi Sawiris,1.3,Egypt,Orascom Construction,Construction
2168,Or Wai Sheun,1.3,Hong Kong,Polytec Asset,"Real Estate,Energy"
2169,Pan Gang,1.3,China,Yili,Dairy
2170,Paul Coulson,1.3,United Kingdom,Ardagh,Packaging
2171,Prem Watsa,1.3,Canada,Fairfax Holdings,Investments
2172,Qin Qingping,1.3,China,Jinneng,Coal chemical industry
2173,Rajesh Mehta,1.3,India,Rajesh Exports,Jewellery
2174,Ranjan Pai,1.3,India,Manipal Education & Medical,Other Services
2175,Robert Defares,1.3,Netherlands,IMC BV,Financial Services
2176,Robert P Stiller,1.3,United States,Keurig Green Mountain,Coffee
2177,Rolf Gerling,1.3,Switzerland,Rolf Gerling,Insurance
2178,Saad Hariri,1.3,Lebanon,Saudi Oger,Construction
2179,Saket Burman,1.3,United Arab Emirates,Dabur,FMCG
2180,Sefik Yilmaz Dizdar,1.3,Turkey,LC Waikiki,Fashion Store
2181,Sheng Baijiao,1.3,China,Belle,Shoes
2182,Simon Arora,1.3,United Kingdom,B&M,Retail
2183,Soichiro Fukutake,1.3,Japan,Benesse Holdings,Educational Services
2184,Sol Daurella,1.3,Spain,Coca-Cola European Partners,Beverages
2185,Somporn Juangroongruangkit,1.3,Thailand,Thai Summit Group,Automobiles & Auto Components
2186,Song Wenguang,1.3,China,Xingyuan,Tires
2187,Stefan Von Holtzbrinck,1.3,Germany,Verlagsgruppe Georg Von Holtzbrinck,Entertainment
2188,Stefano Gabbana,1.3,Italy,Dolce & Gabbana,Single Brand Retailing
2189,Stelios Haji-Ioannou,1.3,Monaco,EasyJet,Aviation
2190,Stewart Rahr,1.3,United States,Kinray,Pharmaceuticals
2191,Sun Shangchuan & Liu Wei,1.3,China,Tatfook,Communications equipment
2192,Surendra Hiranandani,1.3,India,Hiranandani Group,Real Estate
2193,Tang Wee Kit,1.3,Singapore,CK Tang,Multi Brand Retailing
2194,Teruyo Yanai,1.3,Japan,Fast Retailing,Multi Brand Retailing
2195,Thongma Vijitpongpun,1.3,Thailand,Pruksa Real Estate,Real Estate
2196,Tian Ming,1.3,China,Meiya Optoelectronic,"Electronic device, optoelectronic"
2197,Tom Persson,1.3,Sweden,Hennes & Mauritz,Retail
2198,V C Burman,1.3,India,Dabur,FMCG
2199,Vasily Anisimov,1.3,Russia,Metalloinvest,Mining
2200,Victor Fung,1.3,Hong Kong,Li & Fung,Trading
2201,Vinod Gupta,1.3,India,Havells India,Consumer Durables
2202,Walter Frey,1.3,Switzerland,Emil Frey Group,Automobiles & Auto Components
2203,Wan Lianbu,1.3,China,Kingenta Ecological Engineering,Fertilizer
2204,Wang Chunsheng & Lyu Li,1.3,China,Anjie Technology,Manufacturing
2205,Wang Jia & Yan Li,1.3,China,Venustech,TMT
2206,Wang Junhao,1.3,China,JuneYao,Investments
2207,Wang Junlin,1.3,China,Langjiu,"Real estate, liquor"
2208,Wang Shuifu,1.3,China,Xizi,"Elevators, boilers, real estate"
2209,Wang Zhenghua & Wang Yu,1.3,China,Spring Airlines,Aviation
2210,Wu Shaoxun,1.3,China,Jingjiu,Liquor
2211,Wu Xiangdong,1.3,China,Wu Xiangdong,"Wine, investments"
2212,Xu Jiangang & Xu Feijun,1.3,China,Gangtai,Real Estate
2213,Yadu Hari Dalmia,1.3,India,Dalmia Bharat,Construction Materials
2214,Yan Yude,1.3,China,Derui Enterprise,"Education, real estate"
2215,Ye Cheng,1.3,China,Landbridge,"Petrochemicals, trading, investments"
2216,Ye Guofu,1.3,China,Miniso,Accessories retail chain
2217,Ying Shuling,1.3,China,Yingxiong,TMT
2218,Zhang Bo,1.3,China,Zhang Bo,Life information service platform
2219,Zhang Simin & Wang Jinsong,1.3,China,Neptunus,"Pharmaceuticals, real estate"
2220,Zhou Liangzhang,1.3,China,Haixing Holding Group,Instrumentation
2221,Zhou Xiaoping,1.3,China,Shinye,Automotive lighting
2222,Zhu Min & Xu Yuqing,1.3,China,Cybernaut,Investments
2223,Zhu Wenchen,1.3,China,Furen Medicine,"Pharmaceuticals, liquor"
2224,Zhuo Jun,1.3,Hong Kong,Kingwong,Electric
2225,Ziv Aviram,1.3,Israel,Mobileye,Technology
2226,Cai Xiaoru,1.3,China,Tatwah Smartech,TMT
2227,Cui Lijie,1.3,Hong Kong,Bower Pacific,"Food & Beverages,Gaming"
2228,Cui Weixing,1.3,China,Deppon,Logitc and Shipping
2229,Lin Fanlian,1.3,China,Order,Gas
2230,Liu Shui,1.3,China,Techand,Ecological gardening
2231,Mo Tianquan,1.3,China,Mo Tianquan,Real estate search
2232,Wang Zhongjun,1.3,China,Huayi Bros,Entertainment
2233,Hui Sai Fun,1.3,Hong Kong,Central Development,Real Estate
2234,Zang Jianjun,1.3,China,Huaxin,Energy
2235,Zhang Chaoyang,1.3,China,Zhang Chaoyang,"IT, Entertainment"
2236,Zhang Yigui,1.3,China,Zhongrong Xinda Group,Coal
2237,Zhang Zhangsun,1.3,China,Glory,Real Estate
2238,Zhou Chuanyou,1.3,China,Zhongjin,Mining
2239,Asha Burman,1.2,India,Dabur,FMCG
2240,Balram Garg,1.2,India,PC Jeweller,Jewellery
2241,Cho Yang Rai,1.2,South Korea,Hankook Tires,Manufacturing
2242,Devendra Kumar Jain,1.2,India,Gujarat Flourochemicals,Chemicals & Petrochemicals
2243,Fawaz Alhokair,1.2,Saudi Arabia,Fawaz Abdulaziz AlHokair,Retail
2244,Konstantin Grigorishin,1.2,Russia,Energy Standard,Engineering
2245,Marie-Jeanne Meyer,1.2,France,Louis Dreyfus Holdings,Retail
2246,Monique Roosmale Nepveu,1.2,France,Louis Dreyfus Holdings,Retail
2247,Randal Kirk,1.2,United States,Intrexon Corp,Pharmaceuticals
2248,Sanford Diller,1.2,United States,Prometheus Real Estate Group,Real Estate
2249,Stephen Saad,1.2,South Africa,Aspen,Pharmaceuticals
2250,Walter Wang,1.2,United States,JM Eagle,Manufacturing
2251,Alan Sugar,1.2,United Kingdom,Amshold group,Manufacturing
2252,Alexander Dzhaparidze,1.2,Russia,Eurasia Drilling,Energy
2253,Antonio Luiz Seabra,1.2,United Kingdom,Natura Cosmetic,Cosmetics
2254,Takashi Tada,1.2,Japan,Sundrug,Drug Store
2255,Bao Songan,1.2,China,Bao Songan,Real estate
2256,Barry Zekelman,1.2,Canada,Jmc Steel,Steel
2257,Billy Kan,1.2,Hong Kong,CHNG,Energy
2258,Cao Guowei,1.2,China,Cao Guowei,Portal site
2259,Carol Jenkins Barnett,1.2,United States,Publix,Retail
2260,Chris Thomas,1.2,Australia,Thomas Foods International,Food Processing
2261,Clelia Haji-Ioannou,1.2,Greece,EasyJet,Airline
2262,Daisy Igel,1.2,Brazil,Ultrapar,Energy
2263,Dan Gertler,1.2,Israel,Dan Gertler International,Mining
2264,Daniel Roullier,1.2,France,Groupe Roullier,Plant & animal feed
2265,David Hindawi,1.2,United States,Tanium,Software
2266,Dennis Gillings,1.2,United States,IQVIA Holdings,Healthcare
2267,Desmond Sacco,1.2,South Africa,Assore Ltd,Mining
2268,Douglas Hsu Hsu-Tung,1.2,Taiwan,Far Eastern,Financial Services
2269,Elena Baturina,1.2,United Kingdom,Inteko,Construction
2270,Eren Ozmen,1.2,United States,Sierra Nevada Corp,Aerospace
2271,Faisal Bin Qassim Al Thani,1.2,Qatar,Aamal Co. ,Hospitality
2272,Farhad Moshiri,1.2,United Kingdom,USM Holdings,Mining
2273,Farkhad Akhmedov,1.2,Russia,Nortgas,Energy
2274,Feng Xiaohua,1.2,China,Nanhua Sugar,Sugar
2275,Francisco Deusmar De Queiros,1.2,Brazil,Pague Menos,Pharmaceuticals
2276,Frank Hazenfratz,1.2,Canada,Linamar Corp,Auto Parts
2277,Geng Diangen,1.2,China,Geng Diangen,IT
2278,Gm Rao,1.2,India,GMR,Construction & Engineering
2279,Han Xu & Zhang Renhua,1.2,China,Realcan Pharmaceutical,Pharmaceuticals
2280,He Zhusheng,1.2,China,Houying,"Refractories, steel, mining"
2281,Hsu Kun-Tai,1.2,Taiwan,Clevo,Consumer Electronics
2282,Huang Li,1.2,China,Guide Electrics,Electronics
2283,Huang Zelan & Lai Xiangying,1.2,China,Zhangyuan Tungsten,Tungsten mining
2284,Ivan Chrenko,1.2,Slovakia,HB Reavis,Real Estate
2285,Jacques Gaston Murray,1.2,United Kingdom,Andrew Sykes Group,Multi Brand Retailing
2286,James Clark,1.2,United States,Netscape,Technology
2287,John Collison,1.2,United States,Stripe,Financial Services
2288,Ke Jiansheng,1.2,China,Sogal,Furniture
2289,Keeree Kanjanapa,1.2,Thailand,BTS Skytrain,Logistics
2290,Kenneth C. Rowe,1.2,Canada,IMP Group International,Aerospace
2291,Kenneth Kt Yen,1.2,Taiwan,Yulon,Automobile
2292,Koos Van Oord,1.2,Netherlands,Van Oord,Construction
2293,Kuldip R Sahi,1.2,Canada,Morguard Group,Real Estate
2294,Kuncoro Wibowo,1.2,Indonesia,Ace Hardware Indonesia,Machine tools
2295,Yoshiko Shinohara,1.2,Japan,Persol Holdings,Staffing
2296,Langes Swarovski,1.2,Austria,Swarovski,Crystal
2297,Lee Hae-Jin,1.2,South Korea,Naver Corp,Internet content service / Gaming
2298,Li Xiaolin,1.2,China,Li Xiaolin,"Real estate, investments"
2299,Li Yulong,1.2,China,Li Yulong & family,"Investment, real estate"
2300,Lily Safra,1.2,United Kingdom,Safra Bank,Banking
2301,Lin Qi,1.2,China,Youzu,TMT
2302,Liora Ofer,1.2,Israel,Ofer Investments,Investments
2303,Lou Zhongfu,1.2,China,Guangsha,"Construction, real estate"
2304,Lu Feng,1.2,China,Wind,TMT
2305,Luke And Brian Comer,1.2,Monaco,Comer Group,Real estate
2306,Mehmet Aydinlar,1.2,Turkey,Acibadem Healthcare,Hospitals
2307,Michael Price,1.2,United States,Mfp Asset Management,Investments
2308,Michael Spencer,1.2,United Kingdom,Nex Group,Financial Services
2309,Michael Steinhardt,1.2,United States,WisdomTree Investments,Fund Management
2310,Michael Teel,1.2,United States,Raleys,Retail
2311,Mohammed Al Issa,1.2,Saudi Arabia,Savola Group,Investments
2312,Mohammed Serafi,1.2,Saudi Arabia,Makkah Construction,Real Estate
2313,Mori Arkin,1.2,Israel,Perrigo,Pharmaceutical
2314,Mukund Rungta,1.2,India,Rungta Mines,Metals & Mining
2315,Nadhmi Auchi,1.2,United Kingdom,General Mediterranean,Real Estate
2316,Nancy Lerner,1.2,United States,MBNA,Financial Services
2317,Naoki Tada,1.2,Japan,Sundrug,Drug Store
2318,Nasser Khalili,1.2,United Kingdom,Art,Art
2319,Nikolai Maximov,1.2,Russia,Maxi Group,Investments
2320,Norma Lerner,1.2,United States,MBNA,Financial Services
2321,Orion Hindawi,1.2,United States,Tanium,Software
2322,Pan Laican,1.2,China,Haitian,Food flavorings
2323,Patrick Collison,1.2,United States,Stripe,Financial Services
2324,Paul Fireman,1.2,United States,Fireman Capital Partners / Reebok,Private Equity investment / Sporting Apparal
2325,Paul Salteri,1.2,Australia,Tenix,Construction
2326,Peter Harris,1.2,United Kingdom,Bourne Leisure,Leisure
2327,Peter Lim,1.2,Singapore,Wilmar International,Food & Beverages
2328,Purnendu Chatterjee,1.2,United States,The Chatterjee Group,Investments
2329,Chen Jiangtao,1.2,China,Watertek,TMT
2330,Randolph Lerner,1.2,United States,MBNA,Financial Services
2331,Ru Boxing & Ru Zhengwei,1.2,China,Baixin,"Industrial manufacturing, real estate"
2332,Samih Sawiris,1.2,Egypt,Orascom Construction,Construction
2333,Soegiarto Adikoesoemo,1.2,Indonesia,AKR,Chemical Trader
2334,Steve Case,1.2,United States,AOL,Technology
2335,Suat Gunsel,1.2,Cyprus,Yakin Dogu,Real Estate
2336,Terry Mathews,1.2,Canada,Mitel Networks,Technology
2337,Tsai Chi-Jui,1.2,Taiwan,Pou Chen,Manufacturing
2338,Tsao Te-Feng & Meng Hai-Ti,1.2,Taiwan,Quaker,Food & Beverages
2339,Wang Bufeng,1.2,China,Real Force,"Coal, new energy"
2340,Wang Chou-Hsiong ,1.2,Taiwan,Feng Tay,Manufacturing
2341,Wu Pao-Tien,1.2,Taiwan,Li Pao,Real Estate
2342,Xu Wanmao,1.2,China,Huamao,"Stationery, education, real estate, financial"
2343,Yuan Zhimin & Xiong Haitao,1.2,China,Kingfa,Plastic
2344,Yuriy Kosiuk,1.2,Ukraine,MHP,Food & Beverages
2345,Zadik Bino,1.2,Israel,Paz Oil,Oil
2346,Zeng Baobao,1.2,China,Fantasia,Real estate
2347,Zeng Kaitian,1.2,China,Wuhu Shunrong Automobile,Automobiles & Auto Components
2348,Zheng Jianjiang & He Yiju,1.2,China,AUX,"Household appliances, real estate"
2349,Zhou Jinhui,1.2,China,Zhou Jinhui,"Real estate, mining"
2350,Zhou Yunjie,1.2,China,ORG Packaging,Packaging
2351,Zuo Zongshen & Yuan Dexiu,1.2,China,Zongshen,"Motorcycles, Real estate"
2352,Jiang Xipei,1.2,China,Jiangsu Far East,TMT
2353,Lan Huasheng,1.2,China,Dasheng,Agriculture
2354,Li Zhengguo,1.2,China,Youbo Pharmaceutical,Pharmaceuticals
2355,Lin Rongxin,1.2,China,San Sheng,"Real estate, titanium pigment"
2356,Liu Lei,1.2,China,Liu Lei,"Environmental protection, new materials"
2357,Wen Zehong,1.2,China,Morn Electric,Cable
2358,Yang Shouhai,1.2,China,Redsun,"Pesticides, chemicals"
2359,Yu Dong,1.2,China,Yu Dong,Entertainment
2360,Zhang Liqun,1.2,China,Zhang Liqun,Financial Services
2361,Carlo Solari Donaggio,1.1,Chile,SACI Falabella,Retail
2362,Chaim Katzman,1.1,Israel,Gazit-Globe,Retail
2363,Dariusz Miłek,1.1,Poland,CCC,Footwear
2364,Dilip Suryavanshi,1.1,India,Dilip Buildcon,Construction & Engineering
2365,Giorgianna Cuneo Queirolo,1.1,Chile,SACI Falabella,Retail
2366,Habil Khorakiwala,1.1,India,Wockhardt,Healthcare
2367,Haim Saban,1.1,United States,Media Nusantara Citra,Entertainment
2368,Heather Reisman,1.1,Canada,Indigo Books & Music,Retail
2369,Imogene Powers Johnson,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2370,Juan Carlos Cortés Solari,1.1,Chile,SACI Falabella,Retail
2371,Marc Coucke,1.1,Belgium,Omega Pharma,Pharmaceuticals
2372,Maria Francisca Cortés Solari,1.1,Chile,SACI Falabella,Retail
2373,Motilal Oswal,1.1,India,Motilal Oswal,Financial Services
2374,Niels Foss,1.1,Denmark,FOSS,TMT
2375,Paola Cuneo Queirolo,1.1,Chile,SACI Falabella,Retail
2376,Pedro Brescia Moreyra,1.1,Peru,Grupo Brescia,Metals & Mining
2377,Raamdeo Ramgopal Agrawal,1.1,India,Motilal Oswal,Financial Services
2378,Rashesh Chandrakant Shah,1.1,India,Edelweiss Financial Services,Financial Services
2379,Sandro Solari Donaggio,1.1,Chile,SACI Falabella,Retail
2380,Sergei Kislov,1.1,Russia,Yug Rusi,Food & Beverages
2381,Sevket Sabanci,1.1,Turkey,Sabanci,Financial Services
2382,Shraddha Agarwal,1.1,United States,Outcome Health,Healthcare
2383,Sunil Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2384,William Macaulay,1.1,United States,First Reserve,Energy
2385,Hu Jiqiang,1.1,China,Conba Pharmaceutical,Pharmaceuticals
2386,Ai Luming,1.1,China,Wuhan Dangdai science and technology,"Pharmaceuticals, real estate, education, travel, investment"
2387,Alexander Rovt,1.1,United States,IBE Trade,Chemicals & Petrochemicals
2388,Anant Asavabhokin,1.1,Thailand,Land & Houses,Construction
2389,Andrea Della Valle,1.1,Italy,Saks,Single Brand Retailing
2390,Andrea Reimann-Ciardelli,1.1,United States,Coty,Consumer Goods
2391,Andreas E.Rihs,1.1,Switzerland,Sonova,Hearing aid
2392,Ángel Losada Moreno,1.1,Mexico,Grupo Gigante,Retail
2393,Angela Bennett,1.1,Australia,Wright Prospecting,Mining
2394,Anton Kathrein Jr,1.1,Germany,Katherein Werkel,Antenna & Satellite Technology
2395,Asok Kumar Hiranandani,1.1,Singapore,Royal Group Holdings,Construction
2396,Atul Ruia,1.1,India,Phoenix Mills,Realty
2397,Bao Fan,1.1,China,Bao Fan,Finance
2398,Barb Van Andel-Gaby,1.1,United States,Amway,Retailing
2399,Barbara Carlson Gage,1.1,United States,Carlson,Hospitality
2400,Bernd Freier,1.1,Germany,S.Oliver Group,Retail
2401,Brandt Louie,1.1,Canada,London Drugs,Retail
2402,Brian Higgins,1.1,United States,King Street Capital Management,Hedge Funds
2403,Cao Kejian,1.1,China,KaiShan,Compressor
2404,Cen Junda,1.1,China,Hengrui,Pharmaceuticals
2405,Huang Nubo,1.1,China,Zhongkun,Real Estate
2406,Charles Dunstone,1.1,United Kingdom,Carphone Warehouse,Multi Brand Retailing
2407,Chen Yihong,1.1,China,Chen Yihong & family,Apparel
2408,Choo Chong Ngen,1.1,Singapore,Hotel 81,Hospitality
2409,Chung Mong-Joon,1.1,South Korea,Hyundai,Shipping
2410,Daniel Harrison、 Iii,1.1,United States,Royal Dutch Shell,Oil & Gas
2411,Huang Xiangmo,1.1,Australia,Yuhu,"Hydroelectric power, logistics, real estate"
2412,David Van Andel,1.1,United States,Amway,Retaiing
2413,Derichebourg Daniel,1.1,France,Derichebourg Environnement SAS,Others
2414,Djoko Susanto,1.1,Indonesia,Alfamart,Multi Brand Retailing
2415,Donald Friese,1.1,United States,CRH,Building Materials
2416,Erwin Franz Mueller,1.1,Germany,Mueller,Pharmaceutical
2417,Evan Sharp,1.1,United States,Pinterest,Technology
2418,Fayez Sarofim,1.1,United States,Kinder Morgan,Investments
2419,Feng Huanpei & Fan Zhaoxia,1.1,China,Jing Yun Tong,New energy
2420,Francis Biondi,1.1,United States,King Street Capital Management,Hedge Funds
2421,Gao Shijun,1.1,China,Gaoli,Real Estate
2422,Gao Xing,1.1,China,Xingtai,"Real estate, construction"
2423,Hajime Satomi,1.1,Japan,Sega Sammy Holdings,Entertainment
2424,Han Zhenfa,1.1,China,Jilin Zhengye,"Pig breeding and processing, veterinary vaccines, real estate"
2425,Hari Bhartia,1.1,India,Jubilant Life Science,Hotels & Restaurants
2426,He Yamin,1.1,China,Chengdu Leejun Industrial,Machinery manufacturing
2427,Helen Johnson-Leipold,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2428,Herb Chambers,1.1,United States,Herb Chambers Companies,Automobiles & Auto Components
2429,Herbert Fisk Johnson Iii,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2430,Hirokazu Sugiara,1.1,Japan,Sugi Holdings,Pharmaceuticals
2431,Hou Jianfang,1.1,China,Chuying Farming,Husbandry
2432,Hu Chengzhong,1.1,China,Delixi,"Industrial electronics, real estate"
2433,Huang Bingwen,1.1,China,Dongfeng Printing,Printing
