Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
440,Nassef Sawiris,6.6,Egypt,OCI,Chemicals
441,Patrick Collison,6.6,United States,Stripe,Financial Services
442,Stewart & Lynda Resnick,6.6,United States,Roll International,Food & Beverages
443,Ugur Sahin,6.6,Germany,BioNTech,Healthcare
444,Yu Renrong,6.6,China,Will,Semiconductors
445,Agnete Kirk Thinggaard,6.5,Denmark,Lego,Consumer Goods
446,Kirk Kristiansen,6.5,Denmark,Lego,Consumer Goods
447,Lu Weiding,6.5,China,Wanxiang,Automobile & Auto Components
448,Marc Benioff,6.5,United States,Salesforce,Software & Services
449,Nadia Thiele,6.5,Germany,Knorr-Bremse,Automobile & Auto Components
450,Patrick Drahi,6.5,Switzerland,Altice,Telecommunications
451,Sofie Kirk Kiaer Kristiansen,6.5,Denmark,Lego,Consumer Goods
452,Thomas Kirk Kiaer Kristiansen,6.5,Denmark,Lego,Consumer Goods
453,Alain Bouchard,6.4,Canada,Alimentation Couche Tard,Retail
454,Arthur Irving,6.4,Canada,Irving,Energy
455,Charles Cadogan,6.4,United Kingdom,Cadogan Estates,Real Estate
456,Edward Roski Jr,6.4,United States,Majestic Realty,Real Estate
457,Iskander Makhmudov,6.4,Russia,Ural Mining,Metals & Mining
458,JK Irving,6.4,Canada,Irving,Energy
459,Vikram Lal,6.4,India,Eicher Motors,Automobile & Auto Components
460,Andrew & Peggy Cherng,6.3,United States,Panda Express,Food & Beverages
461,Chen Fashu,6.3,China,Xinhuadu,Healthcare
462,Gopikishan Damani,6.3,India,Avenue Supermarts,Retail
463,Jorge Moll Filho,6.3,Brazil,Rede D'or,Healthcare
464,Lai Meisong,6.3,China,ZTO,Transportation & Logistics
465,Margarita Louis Dreyfus,6.3,Switzerland,Louis Dreyfus,Trading
466,Niels Peter Louis-Hansen,6.3,Denmark,Coloplast,Healthcare
467,Philip Ng,6.3,Singapore,Far East,Real Estate
468,Robert Ng,6.3,Singapore,Far East,Real Estate
469,Robert Rowling,6.3,United States,TRT,Hospitality
470,Ruan Liping,6.3,China,Gong Niu Group,Consumer Goods
471,Ruan Xueping,6.3,China,Gong Niu Group,Consumer Goods
472,Shari Arison,6.3,Israel,Carnival Cruises,Media & Entertainment
473,Todd Boehly,6.3,United States,Eldridge Industries,Investments
474,Xiang Guangda,6.3,China,Tsingshan,Industrial Products
475,Zhou Qunfei & Zheng Junlong,6.3,China,Lens,Semiconductors
476,Christopher Hohn,6.2,United Kingdom,TCI Fund Management,Financial Services
477,Dennis Chip Wilson,6.2,Canada,Lululemon,Consumer Goods
478,Jean-Michel Besnier,6.2,France,Lactalis,Food & Beverages
479,Marie Besnier Beauvalot,6.2,France,Lactalis,Food & Beverages
480,Shen Wenrong,6.2,China,Sha Steel,Metals & Mining
481,Tsai Eng-Meng,6.2,China,Want Want,Food & Beverages
482,Xu Shihui,6.2,China,Dali Foods,Food & Beverages
483,Zuo's,6.2,China,KE,Real Estate
484,Hilton H Schlosberg,6.1,United States,Monster Beverage,Food & Beverages
485,Jane Lauder,6.1,United States,Estee Lauder,Consumer Goods
486,Kazumi Yanai,6.1,Japan,Fast Retailing,Retail
487,Lin Muqin & Lin Yupeng,6.1,China,Eastroc Beverage,Food & Beverages
488,Pauline Macmillan Keinath,6.1,United States,Cargill,Agriculture
489,Dan Snyder,6,United States,Washington Redskins,Media & Entertainment
490,Dan Sten Olsson,6,Sweden,Stena Sphere,Investments
491,Elizabeth Mohn,6,Germany,Bertelsmann,Media & Entertainment
492,Kenneth Dart,6,United Kingdom,Dart Enterprises,Investments
493,Ralph Lauren,6,United States,RL,Consumer Goods
494,Ralph Sonnenberg,6,Switzerland,Hunter Douglas,Consumer Goods
495,Ruan Hongliang,6,China,Flat Glass,Industrial Products
496,Shi Yonghong & Li Haiyan,6,China,Haidilao,Food & Beverages
497,Zhang Yin,6,China,Nine Dragons Paper,Paper & Forest Products
498,Archie Aldis Emerson,5.9,United States,Sierra Pacific Industries,Agriculture
499,Bert Beveridge,5.9,United States,Titos Vodka,Food & Beverages
500,Hong Lee Ra-Hee,5.9,South Korea,Samsung,Consumer Goods
501,Odd Reitan,5.9,Norway,Reitan Group,Retail
502,Sajjan Jindal,5.9,India,JSW Steel,Metals & Mining
503,Antony Ressler,5.8,United States,Ares Management,Financial Services
504,Axel Oberwelland,5.8,Germany,August Storck,Food & Beverages
505,Christopher Chandler,5.8,United Arab Emirates,Legatum Group,Investments
506,Hans-Adam II,5.8,Switzerland,LGT Bank,Financial Services
507,Igor Olenicoff,5.8,United States,Olen Properties,Real Estate
508,Jean Pierre Cayard,5.8,France,La Martiniquaise,Food & Beverages
509,Judy Faulkner,5.8,United States,Epic Systems,Software & Services
510,Michael Kadoorie,5.8,Hong Kong,CLP,Energy
511,Richard Chandler,5.8,Singapore,Clermont Group,Investments
512,Tom Gores,5.8,United States,Platinum Equity,Financial Services
513,Ananda Krishnan,5.7,Malaysia,Maxis Communications,Telecommunications
514,Bruce Kovner,5.7,United States,CAM Capital,Financial Services
515,Enrique Razon Jr,5.7,Philippines,International Container Terminal Services,Transportation & Logistics
516,Kenneth Langone,5.7,United States,Home Depot,Retail
517,Li Xianyi,5.7,Hong Kong,Xinyi Glass,Industrial Products
518,Li Xiaoming,5.7,China,Energy New Material,Containers & Packaging
519,Liu Yiqian,5.7,China,Sunline,Investments
520,Peter Alexander Wacker,5.7,Germany,Wacker Chemie,Chemicals
521,Philippe Stern,5.7,Switzerland,Patek Philippe,Consumer Goods
522,Prajogo Pangestu,5.7,Indonesia,Barito Pacific,Chemicals
523,Sun Guangxin,5.7,China,Guanghui,Retail
524,Ted Lerner,5.7,United States,Lerner Enterprises,Real Estate
525,Viktor Rashnikov,5.7,Russia,MMK,Metals & Mining
526,Xue Min,5.7,China,United Imaging,Healthcare
527,Zhang Zhixiang,5.7,China,Jianlong,Industrial Products
528,Daniel Kretinsky,5.6,Czech Republic,EPH,Energy
529,David Bonderman,5.6,United States,Texas Pacific,Financial Services
530,James Chambers,5.6,United States,Cox Enterprises,Media & Entertainment
531,Janice McNair,5.6,United States,Houston Texans,Media & Entertainment
532,Katharine Rayner,5.6,United States,Cox Enterprises,Media & Entertainment
533,Leonid Fedun,5.6,Russia,Lukoil,Energy
534,Margaretta Taylor,5.6,United States,Cox Enterprises,Media & Entertainment
535,Neil Bluhm,5.6,United States,Walton Street Capital,Financial Services
536,Rene Benko,5.6,Austria,Signa Holding,Retail
537,Takahisa Takahara,5.6,Japan,Unicharm,Consumer Goods
538,Thomas Schmidheiny,5.6,Switzerland,LafargeHolcim,Construction & Engineering
539,Andre Hoffmann,5.5,Switzerland,Roche,Healthcare
540,David Green,5.5,United States,Hobby Lobby,Retail
541,Edward Rogers III,5.5,Canada,Rogers Communications,Telecommunications
542,Fredrik Lundberg,5.5,Sweden,LE Lundbergforetagen,Investments
543,Gao Dekang & Mei Dong,5.5,China,Bosideng,Consumer Goods
544,Helmut Sohmen,5.5,Hong Kong,BW Group,Transportation & Logistics
545,Horst Julius Pudwill,5.5,Hong Kong,TTI,Consumer Goods
546,Lino Saputo,5.5,Canada,Saputo,Food & Beverages
547,Michael Pieper,5.5,Switzerland,Franke Group,Consumer Goods
548,Piero Ferrari,5.5,Italy,Ferrari,Automobile & Auto Components
549,Song Jianbo,5.5,China,Nanshan,Metals & Mining
550,Stephen Rubin,5.5,United Kingdom,Pentland,Consumer Goods
551,Thomas Pritzker,5.5,United States,Hyatt,Hospitality
552,Viatcheslav Kantor,5.5,Switzerland,Acron,Chemicals
553,Charles Johnson,5.4,United States,Franklin Resources,Financial Services
554,Frits Goldschmeding,5.4,Netherlands,Randstad,Services
555,Jeffrey Skoll,5.4,United States,Capricon Investment,Financial Services
556,Joe Mansueto,5.4,United States,Morningstar,Financial Services
557,Koji Yanai,5.4,Japan,Fast Retailing,Retail
558,Matthias Reimann Andersen,5.4,Germany,JAB Holding,Investments
559,Ray Lee Hunt,5.4,United States,Hunt Oil Company,Energy
560,Renate Reimann Haas,5.4,Germany,JAB Holding,Investments
561,Robert Wood Johnson IV,5.4,United States,New York Jets,Media & Entertainment
562,Stefan Reimann Andersen,5.4,Germany,JAB Holding,Investments
563,Theo Mueller,5.4,Germany,Theo Muller Group,Food & Beverages
564,Trevor Rees-Jones,5.4,United States,Marcellus,Energy
565,Wang Wenjing,5.4,China,Yonyou,Software & Services
566,Wolfgang Reimann,5.4,Germany,JAB Holding,Investments
567,Daniel Ziff,5.3,United States,Oach Ziff Capital Management,Financial Services
568,David Velez,5.3,Brazil,Nu Holdings,Financial Services
569,Dirk Ziff,5.3,United States,Oach Ziff Capital Management,Financial Services
570,Gary Rollins,5.3,United States,Rollins,Services
571,Georg Stumpf,5.3,Austria,M+W,Construction & Engineering
572,Huang Rulun & Huang Tao,5.3,China,Century Golden Resources,Real Estate
573,Huang Yi,5.3,China,Zhongsheng,Retail
574,Jay Chaudhry,5.3,United States,Zscaler,Software & Services
575,John Brown,5.3,United States,Stryker,Healthcare
576,Jon Stryker,5.3,United States,Stryker,Healthcare
577,Julio Ponce Lerou,5.3,Chile,SQM,Chemicals
578,Kim Beom-Soo,5.3,South Korea,Daum Kakao,Software & Services
579,Murat Ulker,5.3,Turkey,Yildiz Holding,Food & Beverages
580,Qian Dongqi & Qian Cheng,5.3,China,Ecovacs,Consumer Goods
581,Robert Rich Jr,5.3,United States,Rich Products,Food & Beverages
582,Robert Ziff,5.3,United States,Oach Ziff Capital Management,Financial Services
583,Adam Kwok Kai-fai,5.2,Hong Kong,Sun Hung Kai,Real Estate
584,Anthony Bamford,5.2,United Kingdom,JCB,Industrial Products
585,Arkady Rotenberg,5.2,Russia,SGM,Construction & Engineering
586,Chandru Raheja,5.2,India,Mindspace Business Parks REIT,Real Estate
587,Gail Miller,5.2,United States,Larry H. Miller,Retail
588,Hal Steinbrenner,5.2,United States,New York Yankees,Media & Entertainment
589,Harsh Mariwala,5.2,India,Marico,Consumer Goods
590,Isolde Liebherr,5.2,Switzerland,Liebherr,Industrial Products
591,Jack Dangermond,5.2,United States,ESRI,Software & Services
592,Li Xiang,5.2,China,Li Auto,Automobile & Auto Components
593,Michel Leclercq,5.2,France,Decathlon,Retail
594,Micky Arison,5.2,United States,Carnival Cruises,Media & Entertainment
595,Miuccia Prada,5.2,Italy,Prada,Consumer Goods
596,Murali Divi,5.2,India,Divi's Laboratories,Healthcare
597,Patrizio Bertelli,5.2,Italy,Prada,Consumer Goods
598,Raymond Kwok,5.2,Hong Kong,Sun Hung Kai,Real Estate
599,Richard White,5.2,Australia,WiseTech Global,Software & Services
600,Rinat Akhmetov,5.2,Ukraine,SCM,Investments
601,Willi Liebherr,5.2,Switzerland,Liebherr,Industrial Products
602,Xu Rongmao,5.2,Hong Kong,Shimao,Real Estate
603,Zhang Lei,5.2,China,Envision,Energy
604,Barry Sternlicht,5.1,United States,Starwood Capital,Financial Services
605,Chen Jinxia,5.1,China,Yongjin,Investments
606,Denise Debartolo York,5.1,United States,San Francisco 49ers,Media & Entertainment
607,Georges Nickolas Hayek Jr,5.1,Switzerland,Swatch,Consumer Goods
608,Johan H. Andresen,5.1,Norway,Ferd,Investments
609,Liang Qingde,5.1,China,Galanz,Consumer Goods
610,Luis Carlos Sarmiento,5.1,Colombia,Aval,Financial Services
611,Mangal Prabhat Lodha,5.1,India,Macrotech Developers,Real Estate
612,Pankaj Patel,5.1,India,Cadila Healthcare,Healthcare
613,Somphote Ahunai,5.1,Thailand,Energy Absolute,Energy
614,Wang Yiming,5.1,China,Ginlong Technologies,Industrial Products
615,Xu Jinfu,5.1,China,Tinci Materials,Chemicals
616,Ben Chestnut,5,United States,Mailchimp,Software & Services
617,Chen Zhilie & Wang Rong,5,China,Evoc,Industrial Products
618,Dan Kurzius,5,United States,Mailchimp,Software & Services
619,Gigi Pritzker,5,United States,Hyatt,Hospitality
620,Mark Scheinberg,5,United Kingdom,PokerStars,Media & Entertainment
621,Nikolay Storonsky,5,United Kingdom,Revolut ,Financial Services
622,Yu Huijiao & Zhang Xiaojuan,5,China,YTO,Transportation & Logistics
623,Chen Hua,4.9,China,Kingkey,Real Estate
624,Dagmar Dolby,4.9,United States,Dolby Laboratories,Software & Services
625,Gordon Moore,4.9,United States,Intel,Semiconductors
626,Hazel Czernin,4.9,United Kingdom,Howard De Walden Estate,Real Estate
627,Hong Jie,4.9,China,3Trees,Chemicals
628,Isaac Larian,4.9,United States,MGA Entertainment,Consumer Goods
629,Johann Graf,4.9,Austria,Novamtic,Media & Entertainment
630,Leslie Wexner,4.9,United States,Limited Brands,Consumer Goods
631,Marcos Galperin,4.9,Argentina,MercadoLibre,Retail
632,Margot Birmingham Perot,4.9,United States,Perot Systems,Consumer Goods
633,Patrick Ryan,4.9,United States,AON Insurance Broker,Financial Services
634,Rudolf Maag,4.9,Switzerland,Straumann Holdings,Healthcare
635,Samvel Karapetyan,4.9,Russia,Tashir Group,Construction & Engineering
636,Clive Calder,4.8,United Kingdom,Record Label,Media & Entertainment
637,Frederick Barclay,4.8,United Kingdom,The Very Group,Retail
638,Harry Stine,4.8,United States,Stine Seeds,Agriculture
639,He Xiaopeng,4.8,China,Xpeng Motors,Automobile & Auto Components
640,Hiroshi Mikitani,4.8,Japan,Rakuten,Retail
641,James Coulter,4.8,United States,TPG Capital,Financial Services
642,Mark Shoen,4.8,United States,Amerco,Transportation & Logistics
643,Pat Stryker,4.8,United States,Stryker,Healthcare
644,Peter Grogg,4.8,Switzerland,Bachem Holding,Healthcare
645,Pyotr Aven,4.8,Russia,Alfa,Energy
646,Remo Ruffini,4.8,Italy,Moncler,Consumer Goods
647,Shen Nanpeng,4.8,Hong Kong,Sequoia,Investments
648,Shi Yuzhu,4.8,China,Giant,Media & Entertainment
649,Andreas Oeri,4.7,Switzerland,Roche,Healthcare
650,Catherine Oeri,4.7,Switzerland,Roche,Healthcare
651,Gisela Sick,4.7,Germany,SICK,Semiconductors
652,Ian Livingstone,4.7,United Kingdom,London & Regional Properties,Real Estate
653,Leng Youbin,4.7,China,Feihe,Food & Beverages
654,Lin Bin,4.7,China,Xiaomi,Consumer Goods
655,Lin Chang Su-E,4.7,China,Liberty Times,Real Estate
656,Lisa K Simmons,4.7,United States,Valhi,Chemicals
657,Maja Hoffmann,4.7,Switzerland,Roche,Healthcare
658,Orlando Bravo,4.7,United States,Thoma Bravo,Financial Services
659,Richard Livingstone,4.7,United Kingdom,London & Regional Properties,Real Estate
660,Sabine Duschmale Oeri,4.7,Switzerland,Roche,Healthcare
661,Scott Cook,4.7,United States,Intuit,Software & Services
662,Stanley Druckenmiller,4.7,United States,Duquesne Capital Management,Financial Services
663,Thomas Straumann,4.7,Switzerland,Straumann Holdings,Healthcare
664,Tom Golisano,4.7,United States,Paychex,Software & Services
665,Vera Michalski Hoffmann,4.7,Switzerland,Roche,Healthcare
666,Vladimir Kim,4.7,Kazakhstan,Kazakhmys,Metals & Mining
667,Zhang Daocai,4.7,China,Sanhua,Automobile & Auto Components
668,Carlos Rodriguez Pastor,4.6,Peru,Banco Internacional Del Peru,Financial Services
669,Chen Kaixuan & Li Ruohong,4.6,China,Liby,Consumer Goods
670,Cho Jung-Ho,4.6,South Korea,Meritz Financial,Financial Services
671,Issad Rebrab,4.6,Algeria,Cevital,Food & Beverages
672,John B Hess,4.6,United States,Hess,Energy
673,Johnelle Hunt,4.6,United States,JB Hunt Transport Services,Transportation & Logistics
674,Koo Lin Jui-Hui,4.6,China,CTBC,Financial Services
675,Li Chun‘an,4.6,China,Longi,Energy
676,Lynn Schusterman,4.6,United States,Samson Resources,Energy
677,Pansy Ho Chiu-king,4.6,Hong Kong,"Shun Tak, MGM China",Media & Entertainment
678,Richard Tsai Ming-Hsing,4.6,China,Fubon,Financial Services
679,Sergio Stevanato,4.6,Italy,Stevanato Group,Containers & Packaging
680,Steven Spielberg,4.6,United States,Dreamworks Animation,Media & Entertainment
681,Su Hua,4.6,China,Kuaishou Technology,Media & Entertainment
682,Wang Jian,4.6,China,"Bgi Genomics, Mgi Tech",Healthcare
683,Wu Yiling,4.6,China,Yiling Pharmaceutical,Healthcare
684,Xie Liangzhi & Li Hanyuan,4.6,China,Sinocelltech,Healthcare
685,Zhao Tao,4.6,China,Buchang,Healthcare
686,Ali Erdemoglu,4.5,Turkey,SASA Polyester,Chemicals
687,B Parthasaradhi Reddy,4.5,India,Hetero Drugs,Healthcare
688,Barry Diller,4.5,United States,Interactive,Media & Entertainment
689,Chen Hongtian,4.5,Hong Kong,Cheung Kei,Real Estate
690,Jiang Nanchun,4.5,China,FocusMedia,Media & Entertainment
691,Joe Lewis,4.5,Bahamas,Tavistock,Investments
692,Kwon Hyuk-Bin,4.5,South Korea,Smilegate,Media & Entertainment
693,Leonie Schroder,4.5,United Kingdom,Schroders,Financial Services
694,Li Liangbin,4.5,China,Ganfeng Lithium,Metals & Mining
695,Li Yihai & Li Xin,4.5,China,Jemincare,Healthcare
696,MA Yusuff Ali,4.5,United Arab Emirates,LuLu,Retail
697,Miao Shouliang,4.5,China,Fuyuan,Real Estate
698,Mohsin Issa,4.5,United Kingdom,EG Group,Retail
699,Niranjan Hiranandani,4.5,India,Hiranandani Communities,Real Estate
700,Richard Schulze,4.5,United States,Best Buy,Retail
701,Roger Penske,4.5,United States,Penske Automotive,Retail
702,Thomas B. Hagen,4.5,United States,Erie Indemnity,Financial Services
703,Tom Morris,4.5,United Kingdom,Home Bargains,Retail
704,Tomasz Biernacki,4.5,Poland,Dino Polska,Retail
705,Tu Huilong,4.5,China,Haiya,Real Estate
706,Ye Chenghai & Liao Qingqing,4.5,China,Salubris,Healthcare
707,Zuber Issa,4.5,United Kingdom,EG Group,Retail
708,Claudio Del Vecchio,4.4,Italy,EssilorLuxottica,Consumer Goods
709,Clemente del Vecchio,4.4,Italy,EssilorLuxottica,Consumer Goods
710,Daryl Katz,4.4,Canada,Katz,Healthcare
711,David Steward,4.4,United States,World Wide Technology,Software & Services
712,Dona Bertarelli,4.4,Switzerland,Serono,Healthcare
713,Dong Jinggui & Qian Jinghong,4.4,China,Yadea,Automobile & Auto Components
714,Frederick Smith,4.4,United States,Fedex,Transportation & Logistics
715,Igor Kesaev,4.4,Russia,Megapolis,Retail
716,Jeffrey Lurie,4.4,United States,Philadelphia Eagles,Media & Entertainment
717,Joe Shoen,4.4,United States,U-Haul Holding,Transportation & Logistics
718,Laurence Graff,4.4,Switzerland,Graff Diamonds,Retail
719,Li Weiguo,4.4,China,Oriental Yuhong,Construction & Engineering
720,Lip Keong Chen,4.4,Cambodia,NagaCorp,Media & Entertainment
721,Luca del Vecchio,4.4,Italy,EssilorLuxottica,Consumer Goods
722,Marc Ladreit De Lacharriere,4.4,France,Fimalac,Financial Services
723,Marisa del Vecchio,4.4,Italy,EssilorLuxottica,Consumer Goods
724,Min Kao,4.4,United States,Garmin,Consumer Goods
725,Otto Philipp Braun,4.4,Germany,B. Braun,Healthcare
726,Paola del Vecchio,4.4,Italy,EssilorLuxottica,Consumer Goods
727,Rafael Del Pino Calvo-Sotelo,4.4,Spain,Ferrovial,Construction & Engineering
728,Richard Branson,4.4,United Kingdom,Virgin,Aerospace & Defence
729,Sunil Mittal,4.4,India,Bharti Airtel,Telecommunications
730,Walter Faria,4.4,Brazil,Petropolis,Food & Beverages
731,Xia Zuoquan,4.4,China,BYD,Automobile & Auto Components
732,Zhang Hongwei,4.4,China,Orient,Energy
733,An Kang,4.3,China,Hualan Biological Engineering,Healthcare
734,Anand Mahindra,4.3,India,M&M,Automobile & Auto Components
735,Anthoni Salim,4.3,Indonesia,First Pacific,Investments
736,Chairul Tanjung,4.3,Indonesia,CT,Financial Services
737,Daniel Tsai Ming-Chung,4.3,China,Fubon,Financial Services
738,Donald Sterling,4.3,United States,Los Angeles Clippers,Media & Entertainment
739,Francisco Javier Bours Castelo,4.3,Mexico,Megacable Holdings,Telecommunications
740,Kjell Inge Rokke,4.3,Norway,Aker,Energy
741,Li Gaiteng,4.3,China,Flyco,Consumer Goods
742,Liang Feng & Shao Xiaomei,4.3,China,Putailai,Energy
743,Maria Asuncion Aramburuzabala,4.3,Mexico,Anheuser-Busch InBev,Food & Beverages
744,Michael Ashley,4.3,United Kingdom,Frasers,Retail
745,Mohammed Alaouite VI,4.3,Morocco,Al Mada,Financial Services
746,Rekha Rakesh Jhunjhunwala,4.3,India,Rare Enterprises,Investments
747,Tung Chee Chen,4.3,Hong Kong,OOCL,Transportation & Logistics
