Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1701,Gao Dekang,1,China,Bosideng Group,Clothing
1702,Cheng Xue,1,China,Haitian,Food flavour
1703,Zhang Bangxin,1,China,TAL Education,Education
1704,Yang Bin,1,China,Shen Yan Industrial,Shen Yan Industrial
1705,Fu Yucheng,1,China,Yeshine,"Real Estate, shipbuilding "
1706,He Zhitao,1,China,Liaison Interactive,IT
1707,Pan Qi,1,China,YH Group,"Transmission and distribution equipment, biology"
1708,Yin Xingman,1,China,Xinzhi Motor,Motor manufacturing
1709,Zheng Xiaodong,1,China,Tofflon,Medical equipment
1710,VG Siddhartha,1,India,Mindtree ,Technology
1711,Pedro Brescia Moreyra ,1,Peru,Grupo Brescia,Mining
1712,Valery Kogan,1,Russia,Domodedovo Airport,Construction
1713,Kim Tack-Jin,1,South Korea,Nc Soft,Entertainment
1714,Koo Bon-Neung,1,South Korea,LG Electronics,Electronics
1715,Mubariz Gurbanoglu,1,Turkey,Palmali Navigation,Shipping
1716,Michael J Pearson,1,United States,Valeant Pharma,Pharmaceutical
1717,Philip Falcone,1,United States,Harbinger Capital Partners,Hedge Funds
1718,Suhail Rizvi,1,United States,Rizvi Traverse Capital,Technology
1719,William Moncrief Jr,1,United States,Moncrief Offshore,Energy
1720,Liu jianmin & Wang ai qin,1,China,Jianxin ,Non-ferrous metals
1721,Dmitry Kamenshchik,1,Russia,Domodedovo Airport,Construction
1722,Archbold D. van Beuren,1,Italy,Techint,Constructio
1723,Sudhir Ruparelia,1,Uganda,Ruparelia Group,Banking
1724,Nirav Modi,1,India,Firestar Diamonds,Jewellery
1725,Danny Tan Chee Sing,1,Malaysia,Tropicana,Real Estate
1726,Hui Sai Fun,1,Hong Kong,Central Development,Real Estate
1727,Wilma Tisch,1,United States,Loews ,Energy
1728,Sergio Lins Andrade,1,Brazil,Andrade Gutierrez,Construction
1729,Ihor Kolomoyskyy,1,Ukraine,Evraz,Steel
1730,Dimitry Ananyev,1,Russia,Synterra ,Banking
1731,Devendra Kumar Jain,1,India,Gujarat Flourochemicals,Manufacturing
1732,Alexei Ananyev,1,Russia,Synterra ,Banking
1733,Zhou Chuanyou,1,China,Zhongjin Investment,"Mining, investment"
1734,Wang Yonghong,1,China,ZhongHong ,"Real estate, investments"
1735,Xiao Chunhong,1,China,Honglicheng,Real Estate
1736,Ramesh Genomal,1,India,Page Industries,Manufacturing
1737,Zhong Yu,1,China,Kangde Xin Composite Material,"Composite material, printing equipment"
1738,Gleb Fetisov,1,Russia,Altimo,Telecom
1739,Charlotte Colket Weber,1,United States,Campbell Soup,Food & Beverages
1740,Hasmukh Chudgar,1,India,Intas Pharma,Pharmaceuticals
1741,Murali Divi,1,India,Divi's Lab,Pharmaceuticals
1742,Yuriy Kosiuk,1,Ukraine,MHP,Food & Beverages
1743,Wu Chung-Yi,1,Taiwan,GSK,Automotive Components
1744,Vladimir Gruzdev,1,Russia,Rgi International,Investments
1745,Stelios Haji-Ioannou,1,United Kingdom,EasyJets ,Airlines
1746,Sidney Kimmel,1,United States,Jones ,Single Brand Retailing
1747,Sanjiv Goenka,1,India,Spencer Retail,Multi Brand Retail
1748,Polys Haji-Ioannou,1,United Kingdom,Easy Jet,Airlines
1749,Anatoly Lomakin,1,Russia,Silvinit,Chemicals
1750,Wang Bufeng,1,China,Real Force ,"Coal, new energy"
1751,Lirio Parisotto,1,Brazil,Geracao Futuro L Par Fund,Investments
1752,Gerry Schwartz,1,Canada,Onex Corporation,Investment management
1753,George Joseph,1,United States,Mercury General ,Insurance
1754,Suat Gunsel,1,Cyprus,Yakin Dogu,Real Estate
1755,PNC Menon,1,Oman,PNC Investments,Investments
1756,Lily Safra,1,United Kingdom,Safra Bank,Banking
1757,James Wu,1,Hong Kong,Maxim's Caterers,Catering
1758,Isaac Larian,1,United States,MGA Entertainment,Toy making
1759,Ilkka Herlin,1,Finland,Kone Corporation,Elevators & Escalators production
1760,Elisabeth Badinter,1,France,Publicis Groupe,Media
1761,Alan G Rydge,1,Australia,Amalgamated Holding Company,Entertainment
1762,Tang Wee Kit,1,Singapore,CK Tang,Multi Brand Retailing
1763,Robert P Stiller,1,United States,Keurig Green Mountain Inc,Coffee
1764,Stephen Jarislowsky,1,Canada,Jarislowsky Fraser,Investments
1765,N Murray Edwards,1,Canada,Canadian Natural Resources  ,Energy
1766,Edward Lampert,1,United States,Sears Holdings,Hedge Funds
1767,Edmund Ansin,1,United States,Sunbeam Television,Media
1768,Donald Graham,1,United States,Graham Holding Co.,Mass media
1769,Andrei Kosogov,1,Russia,Vimpelcom,Telecom
1770,Todd Wagner,1,United States,Broadcast.Com,Entertainment
1771,Thomas Bailey,1,United States,Janus Capital ,Investments
1772,Stefan Von Holtzbrinck,1,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Entertainment
1773,Richard Desmond,1,United Kingdom,Northern & Shell,Entertainment
1774,Rakesh Jhunjhunwala,1,India,Rare Enterprises,Investments
1775,Monika Schoeller,1,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Entertainment
1776,Jorg Bucherer,1,Switzerland,Bucherer,Diamonds
1777,Thomas Lau Luen-hung,1,Hong Kong,Lifestyle,Real Estate
1778,Shin Dong Bin,1,South Korea,Lotte Shopping,Multi Brand Retailing
1779,Fahd Hariri,1,France,Turk Telekomunikasyon,Construction
1780,Binod Chaudhary,1,Nepal,Chaudhary Group,Food & Beverages
1781,Abdulsamad Rabiu,1,Nigeria,Bua Group,Multi Brand Retailing
1782,Roger Penske,1,United States,Penske Automotive,Automobile
1783,Igor Makarov,1,Russia,Itera,Energy
1784,Stewart Horejsi,1,United States,Berkshire Hathaway,Conglomerate
1785,Lin Yao-Ying,1,Taiwan,Largan,Manufacture
1786,Henry Swieca,1,United States,Talpion Fund Management,Hedge Funds
1787,Darwin Deason,1,United States,Xerox ,Technology
1788,Chung Mong-Joon,1,South Korea,Hyundai  ,Shipping
1789,Katsumi Tada,1,Japan,Daito Trust Construction,Real Estate
1790,Jurgen Blickle,1,Germany,SEW Eurodrive,Industrial automation
1791,John B Hess,1,United States,Hess,Oil & gas
1792,Paolo Bulgari,1,France,LVMH,Single Brand Retailing
1793,Tom Morris,1,United Kingdom,Home Bargains,Retail
1794,Nicola Bulgari,1,France,LVMH,Single Brand Retailing
1795,Julio Bozano,1,Brazil,Embraer,Banking
1796,Mortimer Zuckerman,1,United States,Boston Properties,Real Estate
1797,Robert Toennies,1,Germany,Toennies Lebensmittel,Food & Beverages
1798,Carlos Hank Rhon,1,Mexico,Grupo Financiero Interacciones,Banking
1799,Meg Whitman,1,United States,Ebay,Online Retail
1800,Andrei Kozitsyn,1,Russia,UMMC,Mining
1801,God Nisanov,1,Russia,Radisson Royal Ukraine Hotel,Real Estate
1802,Andrew Forrest,1,Australia,Fortescue Metals,Mining
1803,Juan Carlos Escotet,1,Venezuela,Banesco,Banking
1804,Pham Nhat Vuong,1,Vietnam,Vingroup,Real Estate
1805,Gao Yugen,1,China,Shengli,Instrument manufacturing
1806,Wan Lianbu,1,China,Kingenta Ecological Engineering,Fertilizer 
1807,Wang Haipeng,1,China,MYS,Packaging products 
1808,Shen Ya,1,China,Vipshop,B2C online retail
1809,Huang Bingwen,1,China,Dongfeng Printing,Printing
1810,Liu Zhendong,1,China,LDUV,"Real estate, steel"
1811,Lu Keping,1,China,Jiangsu Sunshine,"Textiles, biomedical, investments "
1812,Cui Zhixiang,1,China,Shandong Fangyuan Nonferrous Metals ,Copper 
1813,Yu Guoxiang,1,China,New Hengde Property,"Real Estate, investment"
1814,Su Meng,1,China,Gold Tak Land,Real Estate
1815,Chen Xiaoying,1,China,Shentong Express,Delivery 
1816,Zhang Wanzhen,1,China,Three-Circle,Electronic components
1817,Lei Jufang,1,China,Qizheng Pharmaceutical ,Pharmaceuticals
1818,Yu Minhong,1,China,New Oriental Education,Education 
1819,Ren Zhengfei,1,China,Telecom Solutions ,Guangdong
1820,Lin Rongxin,1,China,San Sheng Real Estate Group,"Real estate, titanium pigment"
1821,Bu Jian,1,China,Santai Electronics ,"Software, electronics"
1822,Jose Ermirio de Moraes Neto ,1,Brazil,Votorantim,Diversified
1823,Zen Hao & Yu Xin,1,China,Rapoo,Mouse 
1824,Fan Wei,1,China,Fosun ,"Investments, steel, pharmaceuticals"
1825,Fan Yonggui,1,China,Yonggui,Electric
1826,Feng Bin,1,China,UTour ,Tourism
1827,Gao Wenban,1,China,Stanley,Compound fertilizer 
1828,Huang Zelan,1,China,Zhangyuan Tungsten,Tungsten  mining
1829,Jin Shaoping,1,China,Jinglong ,"Electronics, real estate"
1830,Li Fuchao,1,China,Guilin Fuda,Auto parts 
1831,Li Defu ,1,China,Vcanland  ,"Real estate, finance"
1832,Tao Huabi,1,China,Laoganma,Food 
1833,Wan Yongxing,1,China,China Coal Solution,Coal supply chain management
1834,Wang Yunfu & Wang Yangchao,1,China,TungKong,"Pharmaceuticals, medical"
1835,Zheng Yaonan,1,China,Cosmo lady,Underwear
1836,Zhou Liwu & Hanxiaofang,1,China,Xinyuan Filter,Filter
1837,Gian Marco,1,Italy,Saras,Oil 
1838,Leszek Czarnecki,1,Poland,Getin Holding,Investments
1839,Andrei Klyamko,1,Russia,Smart Holding Group,Investment
1840,Roustam Tariko,1,Russia,Central European Distribution Corporation,Food & Beverages
1841,Chang Pyung Soon,1,South Korea,Kyowon Group,Education
1842,Vichai Maleenont,1,Thailand,BEC WORLD,Media
1843,David Sainsbury,1,United Kingdom,Sainsbury,Multi Brand Retailing
1844,C. James Koch,1,United States,Boston Beer Company,Beer
1845,Leon Charney,1,United States,Real Estate Investments,Real Estate
1846,Robert Agostinelli,1,United States,Rhone,Investments
1847,Rony Abovitz,1,United States,Magic Leap,Entertainment
1848,Catherine Dauphin,1,Singapore,Trafigura Beheer,Trading
1849,Yang Xuegang & Lu Xiaomei ,1,China,Risun,"Coal, chemicals"
1850,Lyu Hui & Chen Ningning,1,Hong Kong,Pioneer Metals Holdings,Mining
1851,Neide Helena de Moraes,1,Brazil,Votorantim,Diversified
1852,Jose Roberto Ermirio de Moraes,1,Brazil,Votorantim,Diversified
1853,Dmitry Mazepin,1,Russia,Uralchem,Chemicals
1854,Thomas Kaplan,1,United States,Nova Gold Resources,Investments
1855,Niklas Herlin,1,Finland,Kone Corporation,Elevators & Escalators production
1856,Valerie,1,Australia,Rosemount Estate,Food & Beverages
1857,Jose Mendes Nogueira,1,Brazil,J Mendes,Iron ore mining
1858,Anne Gittinger,1,United States,Nordstrom,Multi Brand Retailing
1859,Johanathan Gray,1,United States,Blackstone,Investment management
1860,Yoshikazu Tanaka,1,Japan,Gree International,Technology
1861,Silvio Santos,1,Brazil,Grupo Silvio Santos,Media
1862,Sevket Sabanci,1,Turkey,Sabanci Holding,Banking
1863,Prithviraj Kothari,1,India,RSBL,Jewellery
1864,Prathap Reddy,1,India,Apollo Hospitals,Healthcare
1865,Konstantin Grigorishin,1,Russia,Energy Standard Group,Engineering
1866,Kazuo Inamori,1,Japan,Kyocera,Electronics
1867,Jeffrey Katzenberg,1,United States,Dreamworks Animation,Entertainment
1868,Li Binlan,1,China,A.Best,Retail 
1869,Analjit Singh,1,India,Max India,Financial Services
1870,Mehmet Sinan Tara,1,Turkey,Enka,Construction
1871,Deniz Sahenk,1,Turkey,Garanti Bank,Banking
1872,Aziz Akhannouch,1,Morocco,Akwa Group,Energy
1873,Antonio Luiz Seabra ,1,United Kingdom,Natura Cosmetic,Cosmetics
1874,Vladimir Bogdanov,1,Russia,Surgutneftegas,Energy
1875,Joy Alukkas,1,India,Joy Alukkas,Jewellery
1876,Langes Swarovski,1,Austria,Swarovski ,Diamonds
1877,Kuldip Singh Dhingra,1,India,Berger Paints,Manufacturing
1878,Chung Yong-Jin,1,South Korea,Shinsegae,Multi Brand Retailing
1879,Sara Blakely,1,United States,Spanx,Single Brand Retailing
1880,Paul Fireman,1,United States,Fireman Capital Partners / Reebok,Private Equity investment / Sporting Apparal
1881,Mehmet Emin Karamehmet,1,Turkey,Turkcell,Telecom
1882,Hirokazu Sugiara,1,Japan,Sugi Holdings,Pharmaceuticals
1883,Frank Stronach,1,Canada,Magna International,Automobile
1884,Angela Bennett,1,Australia,Wright Prospecting,Mining
1885,Allan Wong,1,Hong Kong,VTECH,IT
1886,Zeki Zorlu,1,Turkey,Zorlu Holding,Conglomerate
1887,Vladimir Scherbakov,1,Russia,Avotor Holding,Automobile
1888,Paul Salteri,1,Australia,Tenix,Construction
1889,Ilona Herlin,1,Finland,Kone Corporation,Elevators & Escalators production
1890,Arkady Volozh,1,Russia,Yandex,Technology
1891,Anand Mahindra,1,India,M&M ,Automobile
1892,Alexander Rovt,1,United States,IBE Trade,Real Estate
1893,Chen Tei-Fu ,1,United States,Sunrider,Cosmetics
1894,Tiong Hiew King,1,Malaysia,Oregon Group,Investments
1895,Robert Fisher,1,United States,GAP,Single Brand Retailing
1896,Omid Kordestani,1,United States,Google,Technology
1897,Kwee Liong Tek,1,Singapore,Pontiac Land,Real estate
1898,Kwee Liong Seen,1,Singapore,Pontiac Land,Real estate
1899,Kwee Liong Phing,1,Singapore,Pontiac Land,Real estate
1900,Kwee Liong Keng,1,Singapore,Pontiac Land,Real estate
1901,Thomas Prinzhorn,1,Austria,Prinzhorn,Packaging
1902,Nihat Özdemir,1,Turkey,Limak Holding,Construction
1903,Liu Ke-Chen,1,Taiwan,Advantech,High-technology
1904,Juan-Miguel Villar Mir,1,Spain,Obrascon Huarte Lain,Construction
1905,Benjamin de Rothschild,1,France,Edmond De Rothschild Group,Financial Services
1906,Bacaksiz Sezai,1,Turkey,Limak Holding,Construction
1907,Lin Chen-Hai,1,Taiwan,Pao Chia,Real Estate
1908,Isara Vongkusolkit,1,Thailand,Mitr Phol Sugar,Sugar 
1909,Charles Munger,1,United States,Berkshire Hathaway,Investments
1910,Banthoon Lamsam,1,Thailand,Kasikornbank ,Insurance
1911,Antony Ressler,1,United States,Ares Management,Finance (Private Equity & investment)
1912,Thaksin Shinawatra,1,Thailand,SC Asset,Financial Services
1913,Peter Unger,1,Germany,Auto-Teile-Unger ,Automobile
1914,Fawzi Al-Kharafi,1,Kuwait,The Kharafi Group,Telecom
1915,Yuji Otsuka,1,Japan,Otsuka,Technology
1916,Kazuo Okada,1,Japan,Universal Entertainment ,Entertainment
1917,William Fisher,1,United States,GAP,Single Brand Retailing
1918,Torsten Toeller,1,Germany,Torsten Toeller Holding,Commercial Services
1919,Martua Sitorus,1,Singapore,Wilmar International,Food & Beverages
1920,Clement Fayat,1,France,Fayat Group,Construction
1921,Chin Jong-Hwa,1,China,Minth,Automotive Components
1922,Georg Von Opel,1,Switzerland,Athris,Real Estate
1923,Low Tuck Kwong,1,Indonesia,Bayan Resources,Energy
1924,Choo Chong Ngen,1,Singapore,Hotel  81,Hospitality
1925,Aras Agalarov,1,Russia,Crocus,Real Estate
1926,Alvaro Saieh Bendeck,1,Chile,Corpbanca,Investments
1927,Timur Kulibayev,1,Kazakhstan,Halyk Bank,Banking
1928,Kamil Yazici,1,Turkey,Anadolu Group,Food & Beverages
1929,Karel Komarek,1,Czech Republic,KKCG ,Energy
1930,Margaret Lien,1,Singapore,United Overseas Bank,Banking
1931,Kjell Inge Rokke,1,Norway,Aker Solution,Shipping
1932,Daniela Herz,1,Germany,Mayfair,Food & Beverages
1933,Majid Al Futtaim,1,United Arab Emirates,Majid Al Futtaim,Real Estate
1934,Chen Dakui,1,China,Zhongda Polyolefin Shrink Film,Packaging materials
1935,Zhao Xiaoqiang,1,China,Meisheng Culture & Creative,Apparel
1936,Wang Jianfeng,1,China,Joyson,Auto parts 
1937,Zhang Kaiyuan,1,China,SPC Environment Protection,Environmental protection
1938,Feng Huanpei & Fan Zhaoxia,1,China,Jing Yun Tong,Solar 
1939,Zhang Zhirong,1,Hong Kong,"Hengsheng Holding, Rongsheng Heavy Industry","Property, shipping industry"
1940,Han Tao,1,China,Goldenmax,Electronic materials
1941,He Yamin,1,China,Chengdu Leejun Industrial,Machinery manufacturing 
1942,Wu Jie ,1,China,Yangguangcheng Group,Real estate
1943,Meng Qingnan,1,China,Wuhan Fingu Electronic Technology,Communications components 
1944,Li Weiwei,1,China,Wuhu Shunrong Automobile,"Automobile, network game"
1945,Jin Baofang,1,China,Jinglong,Solar
1946,Chu Jinfu,1,China,Senyuan Electric,Electronics
1947,Chen Miaolin,1,China,Zhejiang Kaiyuan ,Real estate
1948,Sheng Baijiao,1,China,Belle ,Shoes 
1949,Xia Zuoquan,1,China,BYD,"Automobiles, mobile phones, batteries"
1950,Wang Qunbin,1,China,Fosun ,"Investments, steel, pharmaceuticals"
1951,Wang Junhao,1,China,JuneYao ,"Real estate, airline, retail"
1952,Ren Jianhua,1,China,Robam,Home appliances 
1953,Ke Xiping,1,China,Hengxing,"Investment, real estate"
1954,Huang Junkang,1,Hong Kong,Topspring,Real Estate
1955,Chen Jianming,1,China,Sansheng-Hongye Group,"Shipping, real estate "
1956,Zheng Yonggang,1,China,Shanshan ,"lithium battery, apparel, investments"
1957,Zhang Ronghua,1,China,Rockcheck Steel ,Rockcheck Steel 
1958,Sun Mengquan,1,China,Luhua ,Edible oils
1959,Gao Yunfeng,1,China,Hanslaser,Laser equipment 
1960,Liang Liangsheng,1,China,C-Bons ,"Daily chemical products, hygiene products"
1961,Liang Guangwei,1,China,Huaqiang,"High-tech information service, culture, real estate"
1962,Chen Kaixuan,1,China,Liby,Daily chemical product
1963,Wu Shangzhi,1,China,CDH,Investments 
1964,Zhang Xuansong,1,China,Yonghui Superstores,Supermarket retailing 
1965,Zhou Yifeng,1,China,Oriental Energy ,Petrochemicals
1966,Lu Feng,1,China,Wind Info,Data services 
1967,Liu Changqing,1,China,Julong Financial Equipment Corp,Fiance
1968,John Kahlbetzer,1,Australia,Twynam Agricultural,Agriculture
1969,Bob Ingham,1,Australia,Ingham Enterprises,Poultry
1970,Giori Swarovski,1,Austria,Swarovski ,Diamonds
1971,Alexandre Grendene Bartelle ,1,Brazil,Grendene,Shoes & Apparels
1972,Antonio Jose Carneiro,1,Brazil,Energisa,Construction
1973,Eggoan Joao Da Silva,1,Brazil,WEG industries,Manufacturing
1974,Werner Ricardo Voigt,1,Brazil,WEG Industries,Manufacturing
1975,James Robert Shaw,1,Canada,Shaw Communication,"Telecommunication, Mass media"
1976,Huang Jiali,1,China,Huangshi,Dairy 
1977,Huang Qiaolong & Liu Ping,1,China,Worldland,"Tourism, real estate"
1978,Liu Haibin,1,China,Bairun,"Fragrances, flavouring"
1979,Qiu Guogen,1,China,Chongyang Investment,Investments 
1980,Wang Donghui & Wu Min,1,China,United Electronics,IT
1981,Yang Zhuoshu,1,China,Zhuoda,Real estate
1982,Yao Wenbin,1,China,Ourpalm,Online games 
1983,Yu Awu & Yu Tuliang,1,China,Sun & Moon ,"Jewelry, real estate, finance"
1984,Zhang Shimin,1,China,Yuantong Coal ,Coal 
1985,Ferdinand Oliver Porsche,1,Germany,Porche,Automobile
1986,Bimal Gyan Chandani & amily,1,India,RSPL,Jewellery
1987,K Dinesh,1,India,Infosys,Technology
1988,Krishnan Ganesh,1,India,IT&T,Investments
1989,Murli Dhar Gyan Chandani,1,India,RSPL,Jewellery
1990,Puranmal Bansal,1,India,M.D Overseas,Trading
1991,Shishir Bajaj,1,India,Bajaj Hindustan,Manufacturing
1992,Purnomo Prawiro,1,Indonesia,Blue Bird Taxi,Transportation
1993,Douglas Leone,1,Italy,Sequoia Capital,Venture capital
1994,Muneaki Masuda,1,Japan,Culture Convenience Club,Multi Brand Retailing
1995,Kyosuke Kinoshita,1,Japan,Acom,Banking
1996,Shin Dong-Joo,1,Japan,Lotte Shopping,Multi Brand Retailing
1997,Vincent Tan,1,Malaysia,Berjaya ,Investments
1998,Moulay Hafid Elalamy,1,Morocco,Wendel Group,Finance (Insurance)
1999,Alexei Bogachev,1,Russia,Magnit JSC,Retail
2000,Andrei Kuzyaev,1,Russia,ER Telecome,"Telecom , Oil Service , Real Estate"
2001,Sergei Kislov ,1,Russia,Yug Rusi,Food & Beverages
2002,John Chuang,1,Singapore,Petra Foods,Food & Beverages
2003,Tan Boy Tee,1,Singapore,Labroy Marine,Shipping
2004,Loo Choon Yong,1,Singapore,Raffles Medical ,Health Care
2005,Bhupendra Kumar Modi,1,Singapore,Spice Group,Telecom
2006,Lee Joon Ho,1,South Korea,NHN Entertainment,Gaming  (Online Games)
2007,Chung Mong-Jin,1,South Korea,KCC Corp,Building material
2008,Surang Prempree,1,Thailand,BBTV,Media
2009,Mehmet Rustu Basaran,1,Turkey,Anadolubank,Banking
2010,Jawaharlal Gangaramani,1,United Arab Emirates,Al Fara ,Engineering & Construction
2011,Brian Souter & Ann Aloag,1,United Kingdom,Stagecoach,Logistics
2012,Daid Walentas,1,United States,Two Trees Management,Real estate
2013,Edir Macedo,1,United States,Rádio e Televisão Record,Broadcasting
2014,Patrick Collison ,1,United States,Stripes,Technology
2015,Ryan Kavanaugh,1,United States,Relativity Media,Entertainment
2016,Abigail S. Wexner,1,United States,Limited Brand,Retail
2017,David Grainger,1,United States,W.W. Grainger,Multi Brand Retailing
2018,Huang Youlong、 Zhao Wei,1,China,-,Investments 
2019,Ruan Hongxian & Liu Qiong,1,China,Hongxiang Yixintang Pharmaceutical ,Medicine 
2020,Yang Jianxin & Fan Meihua,1,China,Global Top E-Commerce,"Textiles, logistics"
2021,Zhu Min & Xu Yuqing,1,China,Cybernaut,Investments 
2022,Tsao Te-Feng & Meng Hai-Ti,1,Taiwan,Quaker,Food
2023,Wang Chaoyong & Li Yifei,1,China,China Equity,Investments 
2024,Chen Shih-Ching & Chiang Tsui-Ying ,1,Taiwan,Largan,Manufacturing
2025,Zhang Baoquan & Wang Qiuyang ,1,China,Jindian ,"Real estate, modern art "
2026,Shi Zhengfu & Zhai Li,1,China,Tonghua Investment,Investment 
2027,Li Liufa  & LiFengluan,1,China,Tianrui ,"Aluminum, cement "
2028,Chen Jinsong & Tong Jie,1,China,Shilian Real Estate,Real estate
2029,Anatoly Sedykh,1,Russia,United Metallurgical ,Manufacturing
2030,Irfan Razack,1,India,Prestige Estate Projects,Real estate
2031,Jay Paul,1,United States,Jay Paul Company,Real Estate
2032,Gary Burrel,1,United States,Garmin,Technology
2033,Ayman Asfari,1,United Kingdom,Petrofac,Energy
2034,Boonchai Bencharongkul,1,Thailand,Total Access Communications,Telecom
2035,Sam Buckeridge,1,Australia,Buckeridge Group,Construction
2036,Andrew Buckeridge,1,Australia,Buckeridge Group,Construction
2037,Kenneth K.T.Yen ,1,Taiwan,Yulon,Automobile
2038,Stephen Saad,1,South Africa,Aspen,Pharmaceuticals
2039,Lim Chap Huat,1,Singapore,Keppel REIT,Real Estate Investment
2040,Lens Ainsworth,1,Australia,Ainsworth Gaming Technology,Entertainment
2041,Jose Llado Fernandez Urrutia,1,Spain,Tecnicas Reunidas,Manufacturing
2042,Jon Ramon Aboitiz,1,Philippines,Aboitiz Equity Ventures,Energy
2043,Howard Marks,1,United States,Oaktree Capital,Investments
2044,Cho Yang Rai,1,South Korea,Hankook Tires,Tires
2045,Chatri Sophonpanich,1,Thailand,Bangkok Life Assurance,Banking
2046,Azad Moopen,1,United Arab Emirates,DM Healthcare,Healthcare
2047,Andreas E.Rihs,1,Switzerland,Sonova Holding,Hearing aid
2048,Alexander Lebedev,1,Russia,Aeroflot,Investments
2049,Xu Qiming ,1,China,China Xulong ,"Sea food, real estate, art collection"
2050,Hou Jianfang,1,China,Chuying Farming,husbandry
2051,Prakash Chauhan,1,India,Parle Agro Foods,Food & Beverages
2052,Wang Yue,1,China,Kingnet,Game
2053,Gao Xing,1,China,Xingtai ,"Real estate, construction"
2054,Liu Fuhai,1,China,Dahai ,Textiles
2055,Stefan Pierer,1,Austria,KTM A.G,Motorcycle
2056,Olivier Courtin-Clarins,1,France,Clarins,Cosmetics
2057,Christian Courtin-Clarins,1,France,Clarins,Cosmetics
2058,Chua Thian Poh,1,Singapore,Ho Bee Investments,Construction
2059,Jonathan Harmsworth,1,United Kingdom,Daily Mail and General Trust,Media
2060,Mario Moretti Polegato,1,Italy,Geox,Footwear Retail
2061,Ramesh Juneja,1,India,Mankind Pharma,Pharmaceuticals
2062,Gregorio Perez Companc,1,Argentina,Molinos Rio De La Plata,Food & Beverages
2063,Ana Maria Marcondes Penido Sant'Anna,1,Brazil,CCR Group,Construction
2064,Vito Rodriguez Rodriguez ,1,Peru,Gloria,Food & Beverages
2065,Takao Yasuda,1,Japan,Don Quijote,Multi Brand Retailing
2066,Paul Foster ,1,United States,Western Refining,Energy
2067,SD Shibulal,1,India,Infosys,Technology
2068,Salil Singhal,1,India,PI Industries,Manufacturing
2069,Jasminder Singh,1,United Kingdom,Edwardian  ,Hospitality
2070,MG George Muthoot,1,India,Muthoot Finance,Financial Services
2071,Rajeev Juneja,1,India,Mankind Pharma,Pharmaceuticals
2072,Chirayu R Amin,1,India,Alembic Pharma,Pharmaceuticals
2073,Sue Ann Hamm,1,United States,Divorce Settlement,Divorce Settlement
2074,Robert Hsing-Cheng Tsao,1,Singapore,-,Art
2075,Robert Fayaz Mouwad,1,Switzerland,Mouawad,Diamonds
2076,Koo Bon Sik,1,South Korea,Heesung Electronics,Manufacturing
2077,Hiroshi Ishibashi,1,Japan,Bridgestone Corporation,Tires
2078,Harsh Goenka,1,India,RPG Enterprises,Infrastructure
2079,Gaston Glock,1,Austria,Glock,Firearms
2080,Francisco Deusmar de Queiros,1,Brazil,Pague Menos,Pharmaceuticals
2081,Bruce Chung-Hua Cheng,1,Taiwan,Delta,Electronics
2082,Alfredo Harp Helu,1,Mexico,Banamex,Banking
2083,Wu Pao-Tien,1,Taiwan,Li Pao,Real Estate
2084,Syed Mokhtar AlBukhary,1,Malaysia,MMC,Mining
2085,Prem Watsa,1,Canada,Fairfax Holdings,Insurance
2086,Peter Foss,1,Denmark,Foss Electric,Technology
2087,Per & Winnie Enevoldsen,1,Denmark,Pandora,Manufacturing
2088,Onsi Sawiris,1,Egypt,Orascom Construction,Construction
2089,Nikolai Maximov,1,Russia,Maxi Group,Investments
2090,Megdet Rahimkulov,1,Russia,VTB,Investments
2091,Marina Prada ,1,Italy,Prada,Single Brand Retailing
2092,Kutayba Alghanim,1,Kuwait,Alghanim Industries,Automobile
2093,Kuldip R Sahi,1,Canada,Morguard Group,Real Estate
2094,Koo Bon Joon,1,South Korea,LG Electronics,Electronics
2095,Irwin Jacobs,1,United States,Qualcomm,Technology
2096,Hajime Satomi,1,Japan,Sega Sammy Holdings,Entertainment
2097,Guilherme Paulus,1,Brazil,CVC Brasil,Entertainment
2098,Bassam Alghanim,1,United States,Alghanim Industries,Automobile
2099,Alberto Prada,1,Italy,Prada,Single Brand Retailing
2100,Nikolai Tsvetkov,1,Russia,Financial Corporation Uralsib,Financial Services
2101,Leonid Simanovsky,1,Russia,Novatek,Energy
2102,Asok Kumar Hiranandani,1,Singapore,Royal Group Holdings,Construction
2103,Anu Aga,1,India,Thermax ,Energy
2104,Ana Lucia de Mattos Barretto Villela,1,Brazil,Itau Unibanco,Banking
2105,Alfredo Egydio Arruda Villela Filho,1,Brazil,Itau Unibanco,Banking
2106,Saleh Kamel,1,Saudi Arabia,Al Baraka Bank,Banking
2107,Or Wai Sheun,1,Hong Kong,Polytec Asset,Real Estate、Energy
2108,Michael Jordan,1,United States,Charlotte Bobcats,Sports
2109,Esther Koplowitz,1,Spain,Fomento De Construcciones Y Contratas,Construction
2110,Doris Fisher,1,United States,GAP,Single Brand Retailing
2111,Djoko Susanto,1,Indonesia,Alfamart,Multi Brand Retailing
2112,Bent Jensen,1,Denmark,Linak Holdings,Manufacturing
2113,Anant Asavabhokin,1,Thailand,Land & Houses ,Construction
