Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
2044,Michael Price,1.1,United States,Mfp Asset Management,Investments
2045,Miriam Blocher,1.1,Switzerland,EMS Chemie,Chemicals & Petrochemicals
2046,Mitchell Jacobson,1.1,United States,MSC Industrial Direct,Manufacturing
2047,Mofatraj Munot,1.1,India,Kalpataru,Realty
2048,Mohammed Al Issa,1.1,Saudi Arabia,Savola Group,Investments
2049,Monika Schoeller,1.1,Germany,Verlagsgruppe Georg Von Holtzbrinck,Entertainment
2050,Nadhmi Auchi,1.1,United Kingdom,General Mediterranean,Real Estate
2051,Nasser Khalili,1.1,United Kingdom,Art,Art
2052,Niklas Herlin,1.1,Finland,Kone Corporation,Elevators & Escalators production
2053,Or Wai Sheun,1.1,Hong Kong,Polytec Asset,"Real Estate,Energy"
2054,Paul Fireman,1.1,United States,Fireman Capital Partners / Reebok,Private Equity investment / Sporting Apparal
2055,Pawan Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2056,Peng Xing,1.1,China,Fapai,Textiles
2057,Peter Spuhler,1.1,Switzerland,Stadler Rail,Automobiles & Auto Components
2058,Prem Watsa,1.1,Canada,Fairfax Holdings,Insurance
2059,Qiu Guogen、Luo Yi,1.1,China,Chongyang,Investments
2060,Qiu Jianping、Wang Lingling,1.1,China,GreatStar Industrial,Manufacturing
2061,Radhakishan Damani,1.1,India,Avenue Supermarts,Retailing
2062,Richard Peery,1.1,United States,Real Estate Investments,Real Estate
2063,Rit Thirakomen,1.1,Thailand,MK Restaurant Group,Food (Restaurant)
2064,Ronald Joyce,1.1,Canada,Tim Horton Donut,Food & Beverages
2065,Sanford Diller,1.1,United States,Prometheus Real Estate Group,Real Estate
2066,Sanjiv Goenka,1.1,India,Spencer Retail,Retailing
2067,Sara Blakely,1.1,United States,Spanx,Single Brand Retailing
2068,Sevket Sabanci,1.1,Turkey,Sabanci,Banking
2069,Shao Qinxiang,1.1,China,Garden,Manufacturing
2070,Shaul Shani,1.1,Israel,ECI Telecom,Technology
2071,Shi Guilu,1.1,China,Rongmin,Real estate
2072,Shi Yonglei,1.1,China,Laiyifen,Food & Beverages
2073,Somporn Juangroongruangkit,1.1,Thailand,Thai Summit Group,Automobiles & Auto Components
2074,Stefan Von Holtzbrinck,1.1,Germany,Verlagsgruppe Georg Von Holtzbrinck,Entertainment
2075,Su Zhigang,1.1,China,Chime Long,Other services
2076,Suman Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2077,Sunil Kant Munjal,1.1,India,Hero Motocorp,Automobiles & Auto Components
2078,Thomas Kaplan,1.1,United States,Nova Gold Resources,Investments
2079,Vasily Anisimov,1.1,Russia,Metalloinvest,Mining
2080,Vladimir Bogdanov,1.1,Russia,Surgutneftegas,Energy
2081,Vladimir Kim,1.1,Kazakhstan,Kazakhmys,Mining
2082,Wan Long,1.1,China,Shuanghui,Food processing
2083,Wang Chou-Hsiong ,1.1,Taiwan,Feng Tay,Manufacturing
2084,Wang Haipeng,1.1,China,MYS,Packaging products
2085,Wang Junhao,1.1,China,JuneYao,Investments
2086,Wang Qunbin,1.1,China,Fosun,Investments
2087,Wang Yanqing、Ni Yalan,1.1,China,Lead,TMT
2088,Wang Yonghong,1.1,China,ZhongHong,Real Estate
2089,Wang Zhenghua、Wang Yu,1.1,China,Spring Airlines,Aviation
2090,Wang Zhenhua、Wang Xiaosong,1.1,China,Xincheng,Real Estate
2091,Wang Zhentao、Wang Chen,1.1,China,Aokang,Textiles
2092,William Ackman,1.1,United States,Pershing Square Capital Management,Investments
2093,Winnie Johnson-Marquart,1.1,United States,Sc Johnson & Sons,Multi Brand Retailing
2094,Wu Pao-Tien,1.1,Taiwan,Li Pao,Real Estate
2095,Wu Shaoxun,1.1,China,Jingjiu,Liquor
2096,Xu Pengming,1.1,China,JinmaoTextile Chemicals,Chemicals & Petrochemicals
2097,Yang Aihua,1.1,China,Baoxin,Retail
2098,Yang Jianxin、Fan Meihua,1.1,China,KJT,E-commerce
2099,Yang Wenlong,1.1,China,Renhe,Pharmaceuticals
2100,Ying Shuling,1.1,China,Yingxiong,TMT
2101,Zhang Anqiang,1.1,China,Duolun,Automobiles & Auto Components
2102,Zhang Baoquan、Wang Qiuyang,1.1,China,Jindian,Real Estate
2103,Zhang Changhong,1.1,China,Dazhihui,TMT
2104,Zhang Daocai,1.1,China,Sanhua,Manufacturing
2105,Zhang Jingzhang,1.1,China,Haitian,Manufacturing
2106,Zhang Simin、Wang Jinsong,1.1,China,Neptunus,"Pharmaceuticals, real estate"
2107,Zhang Songqiao,1.1,Hong Kong,C C Land Holdings Ltd,"Real estate, investments"
2108,Zhao Xiaoqiang,1.1,China,Meisheng Culture & Creative,Textiles
2109,Zhou Chuanyou,1.1,China,Zhongjin,Mining
2110,Zhou Jian,1.1,China,UB Tech,IT
2111,Zhou Mingjie、Xu Su,1.1,China,Ocean's King ,Lamps and lanterns
2112,Zhu Wenchen,1.1,China,Furen Medicine,"Pharmaceuticals, liquor"
2113,Zuo Zongshen,1.1,China,Zongshen,"Motorcycles, Real estate"
2114,Achal Anil Bakeri,1,India,Symphony,Consumer Durables
2115,Ai Lihua,1,China,Aishi,Manufacturing
2116,Alexander Lebedev,1,Russia,Aeroflot,Investments
2117,Ana Lucia de Mattos Barretto Villela,1,Brazil,Itau Unibanco,Banking
2118,Ana Maria Brescia Cafferata,1,Peru,Grupo Brescia,Mining
2119,Analjit Singh,1,India,Max India,Financial Services
2120,Anant Asavabhokin,1,Thailand,Land & Houses,Construction
2121,Andreas E.Rihs,1,Switzerland,Sonova,Hearing aid
2122,Anne Graff,1,United Kingdom,Graff Diamonds,Diamonds
2123,Anthony Langley,1,United Kingdom,Langley Holdings,Manufacturing
2124,Antonio Luiz Seabra,1,United Kingdom,Natura Cosmetic,Cosmetics
2125,Anu Aga,1,India,Thermax,Capital Goods
2126,Ao Xiaoqiang,1,China,SDL Technology,Manufacturing
2127,Azad Moopen,1,United Arab Emirates,DM Healthcare,Healthcare
2128,Beda Diethelm,1,Switzerland,Sonova,Hearing aid
2129,Beny Steinmetz,1,Israel,OCTEA,Diamonds
2130,Bernd Freier,1,Germany,S.Oliver Group,Retail
2131,Bill Adderley,1,United Kingdom,Dunelm ,Consumer Products
2132,Brunello Cucinelli,1,Italy,Brunello Cucinelli ,Textiles
2133,Ceasar Beltrao De Almeida,1,Brazil,Ecorodovias,Logistics
2134,Charles Bronfman,1,Canada,Seagram,Food & Beverages
2135,Chen Yansheng、Chen Dongqiong,1,China,Rastar,Car model
2136,Chen Yidan,1,China,Tencent,TMT
2137,Chizuko & Michio Matsui,1,Japan,Matsui Securities,Financial Services
2138,Cho Jung-Ho,1,South Korea,Meritz Financial,Financial Services
2139,Chung Mong-Joon,1,South Korea,Hyundai,Shipping
2140,Cui Weixing,1,China,Deppon,Logitc and Shipping
2141,Darwin Deason,1,United States,Xerox Acquistion,Technology
2142,David Einhorn,1,United States,Green Light Capital,Hedge Funds
2143,David Murdock,1,United States,Dole Foods,Food & Beverages
2144,Dinesh Nandwana,1,India,Vakranjee Software,Software & Services
2145,Dona Bertarelli,1,Switzerland,Serono,Health care
2146,Donald Friese,1,United States,CRH,Building Materials
2147,Donald R Sobey,1,Canada,Empire,Conglomerate (food retail & corporate investments)
2148,Douglas Hsu Hsu-Tung,1,Taiwan,Far Eastern,Financial Services
2149,Erwin Franz Mueller,1,Germany,Mueller,Pharmaceutical
2150,Fernando Belmont,1,Peru,Yanbal International,Cosmetics
2151,Francisco Deusmar de Queiros,1,Brazil,Pague Menos,Pharmaceuticals
2152,Gaston Glock,1,Austria,Glock,Firearms
2153,Guilherme Paulus,1,Brazil,CVC Brasil,Entertainment
2154,Henry Engelhardt,1,United Kingdom,Admiral Group,Insurance
2155,Herb Chambers,1,United States,Herb Chambers Companies,Automobiles & Auto Components
2156,Hirokazu Sugiara,1,Japan,Sugi Holdings,Pharmaceuticals
2157,Howard Jenkins,1,United States,Publix,Retailing
2158,Howard Marks,1,United States,Oaktree Capital,Investments
2159,Huang Hongsheng、Lin Weiping,1,China,Skyworth,Home appliances
2160,Ian Wood,1,United Kingdom,Wood Group,Energy
2161,Isara Vongkusolkit,1,Thailand,Mitr Phol Sugar,Sugar
2162,Jacques Gaston Murray,1,United Kingdom,Andrew Sykes Group,Multi Brand Retailing
2163,Jaran Chiaravanont,1,Thailand,Charoen Pokphand ,Conglomerate
2164,Jeffrey Katzenberg,1,United States,Dreamworks Animation,Entertainment
2165,Jiang Xipei,1,China,Jiangsu Far East,TMT
2166,Jin Baofang,1,China,Jinglong,Solar
2167,John Edson,1,United States,Bayliner Marine,Shipping
2168,Jon Huntsman,1,United States,Huntsman corporation,Chemicals & Petrochemicals
2169,Joop van den Ende,1,Netherlands,Stage Entertainment,Entertainment
2170,Joy Alukkas,1,India,Joyalukkas,Jewellery
2171,K Satish Reddy,1,India,Dr. Reddy's Lab,Pharmaceuticals
2172,Kang Jingwei,1,China,Cogobuy,E-commerce
2173,Kim Nam-Jung,1,South Korea,Dongwon Enterprise,Marine Logistics
2174,Kirill Shamalov,1,Russia,Sibur,Petrochemicals
2175,Koh Wee Meng,1,Singapore,Global Premium,Real Estate
2176,Koo Bon Sik,1,South Korea,Heesung Electronics,Manufacturing
2177,Lachman Das Mittal,1,India,Sonalika,Automobiles & Auto Components
2178,Langes Swarovski,1,Austria,Swarovski,Crystal
2179,Lee Hae-Jin,1,South Korea,Naver Corp,Internet content service / Gaming
2180,Li Binlan,1,China,A.Best,Retail
2181,Li Fuchen,1,China,Ng Fung,Food
2182,Li Weiwei,1,China,Wuhu Shunrong Automobile,Automobiles & Auto Components
2183,Liu Shaobai、Huang Xiaofen,1,China,Kingwong,Electric
2184,Liu Wei,1,China,PCI,TMT
2185,Liu Zaiwang、Fu Haixia,1,China,Jiangho,Construction
2186,Lu Feng,1,China,Wind,TMT
2187,Lu Yonghua、Mao Caihong,1,China,Linyang Electronics,Manufacturing
2188,Lynsi Torres,1,United States,In N Out Burgers,Food & Beverages
2189,Lyu Hui & Chen Ningning,1,Hong Kong,Pioneer Metals,Iron & Steel
2190,Mark Bamford,1,United Kingdom,JCB,Construction equipment
2191,Massimo Moratty,1,Italy,Saras,Oil
2192,Megdet Rahimkulov,1,Russia,VTB,Investments
2193,Mehmet Nazif Gunal,1,Turkey,Mng,Investments
2194,Michael Ashcroft,1,United Kingdom,Michael Ashcroft Associates,Investments
2195,Michael Steinhardt,1,United States,WisdomTree Investments,Fund Management
2196,Mohammed Ibrahim,1,United Kingdom,Celtel,Telecom
2197,Montri Jiaravanont,1,Thailand,Charoen Pokphand ,Conglomerate
2198,Morris Kahn,1,Israel,Amdocs ,Technology
2199,Onsi Sawiris,1,Egypt,Orascom Construction,Construction
2200,Ou Zonghong、Xu Lixiang,1,China,Rongxin,Real Estate
2201,Paul Foster,1,United States,Western Refining,Energy
2202,Raghuvinder Kataria,1,United Arab Emirates,Kataria,Investments
2203,Rajeev Juneja,1,India,Mankind Pharma,Pharmaceuticals
2204,Ramesh Juneja,1,India,Mankind Pharma,Pharmaceuticals
2205,Rana Kapoor,1,India,Yes Bank,Financial Services
2206,Ranjan Pai,1,India,Manipal Education & Medical,Other Services
2207,Richard Desmond,1,United Kingdom,Northern & Shell,Entertainment
2208,Robert Fayaz Mouwad,1,Switzerland,Mouawad,Diamonds
2209,Robert Tsao Hsing-Cheng,1,Singapore,-,Art
2210,Rosa Brescia Cafferata,1,Peru,Grupo Brescia,Mining
2211,Rostam Azizi,1,Tanzania,Cavalry Holdings,Investments
2212,Ru Jiyong,1,China,Der International Home Furnishing,Manufacturing
2213,Saleh Kamel,1,Saudi Arabia,Al Baraka Bank,Banking
2214,Sergei Kislov,1,Russia,Yug Rusi,Food & Beverages
2215,Shang Jiyong,1,China,Wanda,"Tire, cable, chemical"
2216,Shen Hanbiao、Wang Miaoyu,1,China,Holike,Manufacturing
2217,Shen Huayuan,1,China,China Club,TMT
2218,Sheng Baijiao,1,China,Belle,Shoes
2219,Soichiro Fukutake,1,Japan,Benesse Holdings,Educational Services
2220,Song Weiping、Xia Yibo,1,China,Greentown,Real Estate
2221,Stephen Feinberg,1,United States,Cerberus Capital Management,Private Equity
2222,Su Yen-Hui,1,Taiwan,Hotai Motor,Manufacturing
2223,Sue Ann Hamm,1,United States,Divorce Settlement,Divorce Settlement
2224,Summerfield Johnston Jr,1,United States,The Coca-Cola,Beverages
2225,Sun Mengquan,1,China,Luhua,Edible oils
2226,Surin Upatkoon,1,Malaysia,InTouch,Telecommunications
2227,Takao Yasuda,1,Japan,Don Quijote,Multi Brand Retailing
2228,Tang Jian、Liu Cuiying,1,China,Jieshun Science and Technology,Technology development of smart card and computer software
2229,Teruyo Yanai,1,Japan,Fast Retailing,Multi Brand Retailing
2230,Thomas Tull,1,United States,Legendary Entertainment,Media
2231,Thongma Vijitpongpun,1,Thailand,Pruksa Real Estate,Real Estate
2232,Todd Wagner,1,United States,Broadcast.Com,Entertainment
2233,TS Kalyanaraman,1,India,Kalyan Jewellers,Jewellery
2234,Tu Huilong,1,China,Haiya Commercial,"Real estate, investments"
2235,Victor Fung,1,Hong Kong,Li & Fung,Trading
2236,Vidya Chhabria,1,United Arab Emirates,Jumbo,Multi Brand Retailing
2237,Vito Rodriguez Rodriguez,1,Peru,Gloria,Food & Beverages
2238,Vivian Que Azcona,1,Philippines,Mercury Drug,Retail (Drug Store)
2239,Walter Frey,1,Switzerland,Emil Frey Group,Automobiles & Auto Components
2240,Wan Lianbu,1,China,Kingenta Ecological Engineering,Fertilizer
2241,Wang Bufeng,1,China,Real Force,"Coal, new energy"
2242,Wang Jia、Yan Li,1,China,Venustech,TMT
2243,Wang Jianguo,1,China,Five Star Appliance,Investments
2244,Wang Mingxiang、Zhou Yifeng,1,China,Oriental Energy,Energy
2245,William Fisher,1,United States,GAP,Single Brand Retailing
2246,William Koch,1,United States,Oxbow Corporation,Energy
2247,Wu Chung-Yi,1,Taiwan,GSK,Manufacturing
2248,Xiao Wenhui,1,China,Macrolink,Mining
2249,Xu Hang,1,China,Mindray Medical,"Medical equipment, real estate"
2250,Yang Xuegang、Lu Xiaomei,1,China,Risun,Mining
2251,Yu Peidi & Yu Li,1,China,Dongfu,Real Estate
2252,Zang Jianjun,1,China,Huaxin,Energy
2253,Zeng Baobao,1,China,Fantasia,Real estate
2254,Zhang Desheng,1,China,Wanma,TMT
2255,Zhu Min、Xu Yuqing,1,China,Cybernaut,Investments
2256,Zhuo Jun,1,Hong Kong,Kingwong,Electric
2257,Zuo Hongbo、Zhe Shuxia,1,China,Aurora,Manufacturing
