Rank,Name,Wealth (in $1B USD),Country Headquartered,Company,Industry
1668,Tony Chen Shih-Ching、Chiang Tsui-Ying,1.6,Taiwan,Largan ,Manufacturing 
1669,Tsai Cheng-Da,1.6,Taiwan,Lin Yuan ,Financial Services 
1670,Tu Jianhua,1.6,China,Longcin ,"Motorcycles, Real estate"
1671,Vikas Oberoi,1.6,India,Oberoi Realty ,Real Estate
1672,Vinod Khosla,1.6,United States,Khosla Ventures,Investments
1673,Wang Han,1.6,China,JuneYao ,Investments
1674,Wang Junjin,1.6,China,JuneYao ,Investments
1675,Wang Miaotong、Wang Yifeng,1.6,China,Century Huatong Automotive Part,Automobile
1676,Wei Ing-Chou,1.6,China,Ting Hsin ,Food & Beverages
1677,Wei Yin-Chun,1.6,Taiwan,Ting Hsin ,Food & Beverages
1678,Wei Ying-Chiao,1.6,Taiwan,Ting Hsin ,Food & Beverages
1679,Wei Yin-Heng,1.6,Taiwan,Ting Hsin ,Food & Beverages
1680,William Koch,1.6,United States,Oxbow,Energy
1681,William P Lauder,1.6,United States,Estee Lauder,Cosmetics
1682,Wu Guanjiang,1.6,China,Zhifei Biological Prouducts,Medicine 
1683,Wu Kaiting,1.6,China,Malata,TMT
1684,Yan Jianjun,1.6,China,Zenitek ,TMT
1685,Yang Erzhu,1.6,China,Country Garden,Real estate
1686,Yu Guoxiang,1.6,China,New Hengde ,Real Estate
1687,Zelimkhan Mutsoev,1.6,Russia,Polyus Gold,Construction
1688,Zhang Baoquan、Wang Qiuyang,1.6,China,Jindian ,Real Estate
1689,Zhang Jingzhang,1.6,China,Haitian  ,Manufacturing
1690,Zheng Yonggang,1.6,China,Shanshan ,Manufacturing
1691,Zhou Zhenke,1.6,China,Dasheng Times Cultural ,Entertainment
1692,Zhu Wenchen,1.6,China,Furen Medicine ,"Pharmaceuticals, liquor"
1693,Alberto Alcocer,1.5,Spain,Banco Zaragozano,Financial Services
1694,Alberto Cortina,1.5,Spain,Banco Zaragozano,Financial Services
1695,Aldo Bensadoun,1.5,Canada,Aldo Shoes,Retail
1696,Amnon Shashua,1.5,Israel,Mobileye,Technology
1697,Bacaksiz Sezai,1.5,Turkey,Limak,Construction
1698,Barbara Agnes Ferrari Bengolea and Amalia Amoedo,1.5,Argentina,Loma Negra,Cement
1699,Benjamin De Rothschild,1.5,France,Edmond De Rothschild Group,Financial Services
1700,Bernardo Matte,1.5,Chile,Empresas,Forestry
1701,Chen Qingzhou、Weng Limin,1.5,China,Hytera,Wireless services
1702,Chen Yidan,1.5,China,Tencent,Internet services
1703,Chris Larsen,1.5,United States,Ripple,Cryptocurrency
1704,Cui Zhixiang,1.5,China,Shandong Fangyuan Nonferrous Metals ,Copper 
1705,Cynthia Y Bruce Grossman,1.5,Mexico,Arca Continental,Food & Beverages
1706,Daniel Loeb,1.5,United States,Third Point,Hedge Funds
1707,David Feffer,1.5,Brazil,Suzano,Pulp & Paper
1708,Don Simplot,1.5,United States,JR Simplot,Food & Beverages
1709,Xu Xudong,1.5,China,Far Eastern ,Financial Services 
1710,Duan Yongping,1.5,United States,BBK ,Investments 
1711,Elaine Wynn,1.5,United States,Wynn Resort,Casinos
1712,Emanuella Barilla,1.5,Italy,Barilla Group,Food & Beverages
1713,Gao Yunfeng,1.5,China,Hanslaser,Laser equipment 
1714,Gay Simplot,1.5,United States,JR Simplot,Food & Beverages
1715,Guido Barilla,1.5,Italy,Barilla Group,Food & Beverages
1716,Hamilton E James,1.5,United States,Blackstone,Investments
1717,He Xiaopeng,1.5,China,Xiao peng car,Manufacturing
1718,Huang Junkang,1.5,Hong Kong,Topspring,Real Estate
1719,Huang Li,1.5,China,Guide Electrics,Electronics
1720,Huang Lianxi、Zuo Xiaoping,1.5,China,L&S,Plastic pipes and fittings 
1721,Huang Shaowu,1.5,China,SinoPostgraduate ,"Retail, logistics, real estate "
1722,Jacques Merceron-Vicat,1.5,France,Vicat,Cement
1723,James Leininger,1.5,United States,Kinetic Concept,Medical Equipment
1724,Jean-Charles Decaux,1.5,France,JC Decaux,Services
1725,Jean-Francois Decaux,1.5,France,JC Decaux,Services
1726,Jean-Sebastien Decaux,1.5,France,JC Decaux,Services
1727,Jerry Reinsdorf,1.5,United States,Chicago Bulls,Sports
1728,Jiang Wei,1.5,China,Bailing ,Pharmaceuticals
1729,John Martin,1.5,United States,Gilead Sciences,Pharmaceuticals
1730,Jorg Bucherer,1.5,Switzerland,Bucherer,Jewellery
1731,Jose Calderon Rojas、Francisco Jose Calderon Rojas,1.5,Mexico,FEMSA,Food & Beverages
1732,Juan-Miguel Villar Mir,1.5,Spain,Grupo Villar Mir,Construction
1733,Julio Mario Santo Domingo III,1.5,Monaco,Sab Miller,Food & Beverages
1734,Kentaro Ogawa,1.5,Japan,Zensho,Food & Beverages
1735,Kevin Systrom,1.5,United States,Instagram,Technology
1736,Lee Myung Hee,1.5,South Korea,Shinsegae,Multi Brand Retailing
1737,Li Bin,1.5,China,NIO,New energy vehicle
1738,Liang Liangsheng,1.5,Hong Kong,C-Bons ,"Daily chemical products, hygiene products"
1739,Liora Ofer,1.5,Israel,Ofer Investments,Investments
1740,Liu Ke-Chen,1.5,Taiwan,Advantech ,TMT 
1741,Luca Barilla,1.5,Italy,Barilla Group,Food & Beverages
1742,Maria Del Pino Y Calvo Soleto,1.5,Spain,Ferrovial,Construction
1743,Mario Gabelli,1.5,United States,GAMCO,Investments 
1744,Mark Coombs,1.5,United Kingdom,Ashmore Group,Investments
1745,Markus Braun,1.5,Germany,Wirecard,Financial Services
1746,Monika Schoeller,1.5,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Entertainment
1747,Morris Kahn,1.5,Israel,Amdocs ,Technology
1748,Nadhmi Auchi,1.5,United Kingdom,General Mediterranean,Real Estate
1749,Nancy Lerner,1.5,United States,MBNA,Financial Services
1750,Nihat Özdemir,1.5,Turkey,Limak,Construction
1751,Niu Yishun、Niu Teng,1.5,China,Hixih ,"Tires, conveyor belts, electricity"
1752,Norma Lerner,1.5,United States,MBNA,Financial Services
1753,Ou Zonghong,1.5,China,Rongxin ,Real Estate
1754,Paola Barilla,1.5,Italy,Barilla Group,Food & Beverages
1755,Paul Coulson,1.5,United Kingdom,Ardagh Group,Packaging
1756,Peter H Coors,1.5,United States,Molson Coors Brewing,Food & Beverages
1757,Phillip Frost,1.5,United States,Ivax ,Pharmaceuticals
1758,Qi Jianhong,1.5,China,Sparkle Roll ,Automobiles & Auto Components
1759,Rajju Shroff,1.5,India,United Phosphorus,Chemicals
1760,Rakesh Jhunjhunwala,1.5,India,Rare Enterprises,Investments
1761,Randolph Lerner,1.5,United States,MBNA,Financial Services
1762,Ranjith Boparan、Beljinder Boparan,1.5,United Kingdom,2 Sisters Food Group,Food & Beverages
1763,Red Mccombs,1.5,United States,Red McCombs Automotive ,Automobiles & Components
1764,Ren Jianhua,1.5,China,Robam,Consumer Electronics
1765,Richard Desmond,1.5,United Kingdom,Northern & Shell,Media
1766,Roberto Hernandez Ramirez,1.5,Mexico,Banamex,Banking
1767,Roger Wang Hung,1.5,United States,Golden Eagle ,Real Estate 
1768,Ron Burkle,1.5,United Kingdom, Yucaipa Companies,Investments
1769,Rubens Ometto,1.5,Brazil,Cosan,Food & Beverages
1770,Rufino Vigil Gonzalez,1.5,Mexico,Industrias,Manufacturing
1771,Scott Simplot,1.5,United States,JR Simplot,Food & Beverages
1772,Sefik Yilmaz Dizdar,1.5,Turkey,LC Waikiki,Retail
1773,Shen Wei,1.5,China,VIVO,Mobile phones
1774,Stefan Von Holtzbrinck,1.5,Germany,Verlagsgruppe Georg Von Holtzbrinck ,Entertainment
1775,Su Meng,1.5,China,Gold Tak Land,Real estate
1776,Sun Qinghuan,1.5,China,MLS,LED
1777,Thai Lee,1.5,United States,SHI International,Technology
1778,Theodore Permadi Rachmat,1.5,Indonesia,Triputra Group,Conglomerate
1779,Thomas Bailey,1.5,United States,Janus Capital ,Investments
1780,Thomas Meyer ,1.5,Spain,Desigual,Textiles
1781,Thomas Prinzhorn,1.5,Austria,Prinzhorn,Packaging
1782,Thomas Tull,1.5,United States,Legendary Entertainment,Media
1783,Tian Ming,1.5,China,Meyer,"Electronic device, optoelectronic"
1784,Todd Wagner,1.5,United States,Broadcast.Com,Media
1785,Tomasz Biernacki,1.5,Poland,Dino Polska,Multiband Retailing
1786,Tory Burch,1.5,United States,Tory Burch,Retail
1787,Tu Huilong,1.5,China,Haiya Commercial ,"Real estate, investments "
1788,Turgay Ciner,1.5,Turkey,Ciner ,Chemicals  
1789,Victor Pinchuk,1.5,Ukraine,Interpipe,Manufacturing
1790,Vijay Shekhar Sharma,1.5,India,Paytm,Technology
1791,Vincent Lo Hong-shui,1.5,Hong Kong,Shui On,Real Estate
1792,Wang Jing,1.5,China,Xinwei,Telecom
1793,Wu Jihan,1.5,China,Bitmain,"Chips, miners"
1794,Xiao Wenhui,1.5,China,Macrolink ,Mining
1795,Xu Xin,1.5,China,Capitaltoday,Investments
1796,Yang Jianxin、Fan Meihua,1.5,China,KJT,E-commerce
1797,Yang Wenlong,1.5,China,Renhe ,Pharmaceuticals
1798,Ye Guofu,1.5,China,Miniso,Accessories retail chain
1799,Zhang Shengfei,1.5,China,Shenghua,Manufacturing
1800,Zhang Xiaolong,1.5,China,Tencent,Internet services
1801,Zhang Yongping,1.5,China,Xiushuijie,Real Estate
1802,Zhong Naixiong,1.5,China,Nenking,"Real estate, Investments"
1803,Zhou Qingzhi、Zhao Yilan,1.5,Hong Kong,Narada ,Manufacturing
1804,Zhou Yaoting,1.5,China,Hongdou ,Textiles
1805,Ziv Aviram,1.5,Israel,Mobileye,Technology
1806,Alex Beard,1.4,United Kingdom,Glencore,Commodities
1807,Alexander Dzhaparidze,1.4,Russia,Eurasia Drilling,Energy
1808,Amit Burman,1.4,India,Dabur,FMCG
1809,Ana Maria Marcondes Penido Sant’Anna,1.4,Brazil,CCR Group,Construction
1810,Andrei Kosogov,1.4,Russia,Alfa Group,Telecommunication
1811,Angela Leong on-ki,1.4,Hong Kong,SJM Holdings,Casinos
1812,Anne Graff,1.4,United Kingdom,Graff Diamonds,Diamonds
1813,Antonio Luiz Seabra,1.4,United Kingdom,Natura Cosmeticos,Cosmetics
1814,Baba Kalyani,1.4,India,Bharat Forge,Manufacturing
1815,Beda Diethelm,1.4,Switzerland,Sonova ,Healthcare
1816,Bharat Desai,1.4,United States,Syntel,Technology
1817,Brunello Cucinelli,1.4,Italy,Brunello Cucinelli ,Textiles
1818,Christopher Cline,1.4,United States,Foresight Energy Partner,Energy
1819,Ciliandra Fangiono,1.4,Indonesia,First Resources,Food processing
1820,Daniel Feffer,1.4,Brazil,Suzano,Pulp & Paper
1821,Daniel Harrison III,1.4,United States,Royal Dutch Shell,Oil & Gas
1822,David Kabiller,1.4,United States,AQR Capital,Investments
1823,Donald Friese,1.4,United States,CRH,Building Materials 
1824,Donald Graham,1.4,United States,Graham Holding,Media
1825,Donald Ray Horton,1.4,United States,DR Horton Homebuilding,Construction
1826,Edmund Ansin,1.4,United States,Sunbeam Television,Media
1827,Edouard Carmignac,1.4,France,Carmignac Gestion ,Investments
1828,Eduardo Hochschild,1.4,Peru,Hochschild Mining,Metals & Mining
1829,Edward Lampert,1.4,United States,Sears Holdings,Hedge Funds
1830,Elena Baturina,1.4,United Kingdom,Inteko,Construction
1831,Eliodoro Matte,1.4,Chile,Empresas,Forestry
1832,Emilio Azcarraga Jean,1.4,Mexico,Televisia,Media
1833,Eren Ozmen,1.4,United States,Sierra Nevada,Aerospace
1834,Eric Tsai Cheng-Chiu,1.4,Taiwan,Lin Yuan ,Financial Services 
1835,Eugene Murtagh,1.4,Ireland,Kingspan Group,Building Materials
1836,Evan Sharp,1.4,United States,Pinterest,Technology
1837,Ferdinand Piech,1.4,Germany,Volkswagen,Automobiles & Components
1838,Ferit Faik Sahenk,1.4,Turkey,Dogus Holding,Banking
1839,Feroz Allana,1.4,United Arab Emirates,IFFCO,Consumer Products
1840,Glenn Saldanha,1.4,India,Glenmark  Pharma ,Pharmaceuticals
1841,Gudrun Heine,1.4,Germany,Storz,Medical device
1842,Gurbachan Singh Dhingra,1.4,India,Berger Paints,Chemicals
1843,Guy Laliberte,1.4,Canada,Cirque Du Soleil,Entertainment
1844,Huang Xi,1.4,China,Goodfirst ,Financial Services
1845,Ivan Chrenko,1.4,Slovakia,HB Reavis,Real Estate
1846,J Hyatt Brown,1.4,United States,Brown & Brown,Financial Services
1847,Jalaj Ashwin Dani,1.4,India,Asian Paints,Chemicals
1848,Jayashree Ullal,1.4,United States,Arista Network,Technology
1849,Jeffrey Lorberbaum,1.4,United States,Mohawk Industries,Manufacturing
1850,Joao Alves De Queiroz Filho,1.4,Brazil,Hypermarcas,Retail
1851,John Liew,1.4,United States,AQR Capital,Investments
1852,Jon Yarbrough,1.4,United States,Video Gaming Technologies,Gaming
1853,Jorge Feffer,1.4,Brazil,Suzano,Pulp & Paper
1854,Jorge Horacio Brito,1.4,Mexico,Banco Macro,Banking
1855,Juan Domingo Beckmann,1.4,Mexico,Becle Sab,Beverages
1856,Kenneth Tuchman,1.4,United States,TeleTech Holdings,BPO
1857,Ki-Won Choi,1.4,South Korea,SK ,Energy
1858,Kommer Damen,1.4,Netherlands,Damen Shipyard,Shipbuilding
1859,Kuncoro Wibowo,1.4,Indonesia,Ace Hardware Indonesia,Machine tools
1860,Kwee Liong Keng,1.4,Singapore,Pontiac Land,Real Estate
1861,Kwee Liong Phing,1.4,Singapore,Pontiac Land,Real Estate
1862,Kwee Liong Seen,1.4,Singapore,Pontiac Land,Real Estate
1863,Kwee Liong Tek,1.4,Singapore,Pontiac Land,Real Estate
1864,Liang Guangwei,1.4,China,Huaqiang,Investments
1865,Liu Wei,1.4,China,PCI,Technology
1866,Lu Zhengyao,1.4,China,CAR,Automobiles & Auto Components
1867,Malav Ashwin Dani,1.4,India,Asian Paints,Chemicals
1868,Marc Lasry,1.4,United States,Avenue Capital ,Hedge Funds
1869,Mark Bamford,1.4,United Kingdom,JCB,Manufacturing
1870,Massimo Moratti,1.4,Italy,Saras,Oil
1871,Matthias Reinhart,1.4,Switzerland,VZ Holding,Financial Services
1872,Michael Ashcroft,1.4,United Kingdom,Michael Ashcroft Associates,Investments
1873,Michael Teel,1.4,United States,Raleys,Retail
1874,Mohammed Al Barwani,1.4,Oman,MB Holding,Oil
1875,N Murray Edwards,1.4,Canada,Canadian Natural Resources  ,Energy
1876,Najeeb Al-Humaidhi,1.4,Kuwait,Aston Martin Lagonda,Automobiles & Components
1877,Omid Kordestani,1.4,United States,Google,Technology
1878,Ong Beng Seng,1.4,Singapore,Hotel Properties,Hospitality
1879,Purnendu Chatterjee,1.4,United States,The Chatterjee Group,Investments
1880,Raj Kumar Hiranandani,1.4,Singapore,Royal Holdings,Real Estate
1881,Robert Fisher,1.4,United States,GAP,Single Brand Retailing
1882,Rolf Gerling,1.4,Switzerland,Rolf Gerling,Insurance
1883,Ruan Shuilong,1.4,China,Lonsen ,Manufacturing
1884,Ruben Feffer,1.4,Brazil,Suzano,Pulp & Paper
1885,Saif Al Ghurair,1.4,United Arab Emirates,Mashreq Bank,Banking
1886,Sam Goi,1.4,Singapore,Tee Yih Jia,Food & Beverages
1887,Shao Qinxiang,1.4,China,Garden ,Manufacturing
1888,Song Weiping、Xia Yibo,1.4,China,Greentown,Real Estate
1889,Stephen Jarislowsky,1.4,Canada,Jarislowsky Fraser,Investments
1890,Stewart Rahr,1.4,United States,Kinray,Pharmaceuticals
1891,Surin Upatkoon,1.4,Malaysia,InTouch,Telecommunication
1892,Sybill Storz,1.4,Germany,Storz,Medical device
1893,Tiong Hiew King,1.4,Malaysia,Oregon Group,Forestry
1894,Torbjorn Tornquist,1.4,Switzerland,Gunvor,Oil & Gas
1895,Vinod Gupta,1.4,India,Havells India,Consumer Durables
1896,Vito Rodriguez Rodriguez,1.4,Peru,Gloria,Food & Beverages
1897,Wang Chou-Hsiong ,1.4,Taiwan,Feng Tay ,Manufacturing 
1898,Xu Guanju,1.4,China,Chuanhua ,Manufacturing
1899,Yao Kuizhang,1.4,China,Yangyuan ZhiHui,Drinks
1900,Yusuf Hamied,1.4,India,Cipla,Pharmaceuticals
1901,Zhang Ronghua,1.4,China,Rockcheck,Steel 
1902,Zhang Yue、Lai Yujing,1.4,China,Broad,"Air conditioning, construction"
1903,Abdullah Al Rajhi,1.3,Saudi Arabia,Al Rajhi Banking And Investment,Banking
1904,Alan G. Hassenfeld,1.3,United States,Hasbro Toys,Entertainment
1905,Albert Berner,1.3,Germany,Berner Group,Automobiles & Components
1906,Alexander Karp,1.3,United States,Palantir Technologies,Technology
1907,Allen Hong Shui-Shu,1.3,Taiwan,Catcher Technology ,Manufacturing 
1908,Anant Asavabhokin,1.3,Thailand,Land & Houses ,Construction
1909,Bachtiar Karim,1.3,Indonesia,Musim Mas,Palm Oil
1910,Bahari Karim,1.3,Indonesia,Musim Mas,Palm Oil
1911,Bent Jensen,1.3,Denmark,Linak Holdings,Manufacturing
1912,Bhadresh Shah,1.3,India,AIA Engineering,Construction & Engineering
1913,Brian Armstrong,1.3,United States,Coinbase,Crypto Exchange
1914,Bruce A Nordstrom,1.3,United States,Nordstrom,Multi Brand Retailing
1915,Burhan Karim,1.3,Indonesia,Musim Mas,Palm Oil
1916,Cai Dongqing,1.3,China,Alpha Animation,Animation
1917,Cai Hongzhu,1.3,China,Hubei Daohuaxiang ,Liquor
1918,Charlotte Soderstrom,1.3,Sweden,Hennes & Mauritz,Retail
1919,Chen Dejun,1.3,China,Shentong Express,Logistics and Shipping
1920,Chen Guoxiang,1.3,China,Xiangsheng ,Real Estate
1921,Chen Jinshi,1.3,China,Zhongnan ,Real Estate
1922,Chen Miaolin,1.3,China,Zhejiang Kaiyuan ,Real Estate
1923,Chen Tei-Fu,1.3,United States,Sunrider,Cosmetics
1924,Chen Xiaoying,1.3,China,Shentong Express,Logistics and Shipping
1925,Chen Xiaxin,1.3,China,Xizi ,Manufacturing
1926,Dan Gertler,1.3,Israel,Dan Gertler International,Metals & Mining
1927,Dang Yanbao,1.3,China,Baofeng Energy,Coal Mining
1928,Ding Zuohong,1.3,China,Yuexing ,Real Estate
1929,Djoko Susanto,1.3,Indonesia,Alfamart,Multi Brand Retailing
1930,Dong Fan,1.3,China,Jafron Biomedical,Pharmaceuticals
1931,Doris Fisher,1.3,United States,GAP,Single Brand Retailing
1932,Duncan Wen-Shan Wang,1.3,Taiwan,United Daily News ,Media 
1933,Edwin Soeryadjaya,1.3,Indonesia,Adaro Energy,Energy
1934,Esther Koplowitz,1.3,Spain,FCC,Construction 
1935,Faisal Bin Qassim Al Thani,1.3,Qatar,Aamal Co,Hospitality  
1936,Fatih Ozmen,1.3,United States,Sierra Nevada,Aerospace
1937,Filiz Sahenk,1.3,Turkey,Dogus Holding,Banking
1938,Fred Done、Peter Done,1.3,United Kingdom,BetFred,Entertainment
1939,Fred Mouawad,1.3,Switzerland,Mouawad,Diamonds
1940,Gabriel Escarrer,1.3,Spain,Melia Hotel,Hospitality
1941,Gary Magness,1.3,United States,AT&T,Telecommunication
1942,Gretel Packer ,1.3,Australia,Crown Resorts,Entertainment
1943,Guilherme Peirao Leal,1.3,Brazil,Natura Cosmeticos,Cosmetics
1944,Hamad Bin Jassim Bin Jaber Al Thani,1.3,Qatar,Deutsche Bank,Investments
1945,Hong Seok-Joh,1.3,South Korea,BGF Retail,Retail
1946,Hou Changcai,1.3,China,Yuanchang ,Real Estate
1947,Hu Bofan,1.3,China,NHU,Pharmaceuticals
1948,James Clark,1.3,United States,Netscape,Technology
1949,Jiang Xuefei、Zhu Xuehua,1.3,China,Suntak,Printed circuit board
1950,Johan Eliasch,1.3,United Kingdom,Head,Sports wear
1951,Johannes Karcher,1.3,Germany,Alfred Karcher ,Home Products
1952,John Whittaker,1.3,United Kingdom,The Peel Group,Real Estate
1953,Jonas Kamprad,1.3,United Kingdom,Ikano,Single brand retailing
1954,Jose Isaac Peres,1.3,Brazil,Multiplan,Real Estate
1955,Karl-Johan Persson,1.3,Sweden,Hennes & Mauritz,Retail
1956,Karsanbhai Patel,1.3,India,Nirma ,FMCG
1957,Kenneth Lo,1.3,United Kingdom,Crystal ,Textiles
1958,Leah Karfunkel,1.3,United States,Am Trust Financial Service,Financial Services
1959,Li Hongxin,1.3,China,Sunpaper ,Papermaking 
1960,Li Jiaquan,1.3,China,Lomon ,"Titanium dioxide, phosphate "
1961,Li Ping,1.3,China,CATL,Electronics
1962,Li Rucheng,1.3,China,Youngor,Textiles
1963,Li Weiguo,1.3,China,Oriental Yuhong,Manufacturing
1964,Li Xinyan、Ni Yinying,1.3,China,Lonking,Automobile
1965,Li Xipeng、Shu Pujuan,1.3,China,Shengrun ,"Real estate, electric power, infrastructure"
1966,Liang Feng、Shao Xiaomei,1.3,China,Putailai,Manufacturing
1967,Lin Mingzhang,1.3,China,Creat ,Pharmaceuticals
1968,Liu Gexin,1.3,China,Kelun Pharmaceutical,"Pharmaceuticals, medicine circulation "
1969,Liu Shaoxi,1.3,China,Yihua Timbar Stock,"Wood, health, investment "
1970,Liu Xuebin,1.3,China,Cinese,"Real estate, education "
1971,Luke And Brian Comer,1.3,Monaco,Comer Group,Real Estate
1972,Manu Chiaravanond,1.3,Thailand,CP Group,Conglomerate
1973,Mathias Kamprad,1.3,United Kingdom,Ikano,Single brand retailing
1974,Maurizio Billi,1.3,Brazil,Eurofarma,Pharmaceuticals
1975,Mehmet Nazif Gunal,1.3,Turkey,Mng,Investments
1976,Michael Schmidt-Ruthenbeck、Rainer Schmidt-Ruthenbeck,1.3,Germany,Metro,Multi Brand Retailing
1977,Michael Jordan,1.3,United States,Charlotte Bobcats,Sports
1978,Michael Price,1.3,United States,Mfp Asset Management,Investments
1979,Mohammed Ibrahim,1.3,United Kingdom,Celtel,Telecommunication
1980,Or Wai Sheun,1.3,Hong Kong,Polytec Asset,"Real Estate, Energy"
1981,Pan Laican,1.3,China,Haitian,Food flavorings
1982,Patricia Matte,1.3,Chile,Empresas,Forestry
1983,Peter Kamprad,1.3,Belgium,Ikano,Single brand retailing
1984,Pier Luigi Piana,1.3,Italy,Loro Piana,Luxury Goods
1985,Prathip Chiravanond,1.3,Thailand,CP Group,Conglomerate
1986,Ou Xueming,1.3,China,Country Garden,Real estate
1987,Robert P Stiller,1.3,United States,Keurig Green Mountain,Coffee
1988,Roger De Haan,1.3,United Kingdom,Saga,Insurance
1989,Saleh Kamel,1.3,Saudi Arabia,Dallah Healthcare,Healthcare
1990,Samir Mehta,1.3,India,Torrent Pharma,Pharmaceuticals
1991,Shashi Ruia、Ravi Ruia,1.3,India,Essar Oil UK,Oil & Gas
1992,Sheng Baijiao,1.3,China,Belle ,Shoes 
1993,Sheryl Sandberg,1.3,United States,Facebook,Technology
1994,Somporn Juangroongruangkit,1.3,Thailand,Thai Summit Group,Automobiles & Components
1995,Steve Morgan,1.3,United Kingdom,Redrow,Construction
1996,Su Rubo,1.3,China,Country Garden,Real estate
1997,Sudhir Mehta,1.3,India,Torrent Pharma,Pharmaceuticals
1998,Sulaiman Al Rajhi,1.3,Saudi Arabia,Al Rajhi Banking And Investment,Banking
1999,Susanne Zimmermann Von Siefart,1.3,Germany,Alfred Karcher ,Home Products
2000,Tang Wee Kit,1.3,Singapore,CK Tang,Multi Brand Retailing
2001,Tang Yan、Zhang Sichuan,1.3,China,MOMO,Social Software 
2002,Tom Persson,1.3,Sweden,Hennes & Mauritz,Retail
2003,Vajarachai Chiaravanond,1.3,Thailand,CP Group,Conglomerate
2004,Vasily Anisimov,1.3,Russia,Metalloinvest,Metals & Mining
2005,Wang Jia、Yan Li,1.3,China,Venustech,TMT
2006,Wang Jianguo,1.3,China,Five Star Appliance,Retail
2007,Wang Jun,1.3,China,"iCarbonX,  BGI","Healthy big data, genetic testing"
2008,Wang Junlin,1.3,China,Langjiu ,"Real estate, liquor"
2009,Wang Zihua,1.3,China,Jingaogang ,"Steel trade, Property, investment "
2010,Willy Micheal,1.3,Switzerland,Ypsomed,Pharmaceuticals
2011,Wu Shaoxun,1.3,China,Jingjiu ,Liquor
2012,Wu Xiangdong,1.3,China,Huaze,"Wine, investments "
2013,Wu Yiling,1.3,China,Yiling Pharmaceutical ,Pharmaceuticals
2014,Xia Zuoquan,1.3,China,BYD,Automobiles & Components
2015,Xu Guanbao,1.3,China,Chuanhua ,Manufacturing
2016,Xu Jiankang,1.3,China,Powerlong,Real Estate
2017,Xu Shuguang,1.3,China,GreenTree Hospitality,Hotel Management
2018,Xu Xudong、Xu Ruotong,1.3,China,XuSheng Auto Technology,Manufacturing
2019,Xue Hua,1.3,China,Haid ,Agriculture
2020,Ye Lipei,1.3,Hong Kong,Super Ocean ,Real Estate
2021,Yi Zhen,1.3,China,Hithink RoyalFlush Information Network,TMT
2022,Yin Mingshan,1.3,China,Lifan ,"Motorcycles, automobile, investment"
2023,Ying Jianren、Xu Meier,1.3,China,Tech-New Group,Manufacturing
2024,Ying Shuling,1.3,China,Yingxiong,TMT
2025,Yu Faxiang,1.3,China,Sunriver,Construction
2026,Yupa Chiaravanond,1.3,Thailand,CP Group,Conglomerate
2027,Zhang Guiping、Zhang Kangli,1.3,China,Suning Universal,Real Estate
2028,Zhang Keqiang,1.3,China,Poly  ,"Investments, real estate"
2029,Zhang Wanzhen,1.3,China,Three-Circle,Electronic components
2030,Zhang Xuanning,1.3,China,Yonghui Superstores,Retail
2031,Zhang Yaoyuan,1.3,China,Country Garden,Real estate
2032,Zhao Changpeng,1.3,United States,Binance,Crypto Exchange
2033,Zheng Jianming,1.3,Hong Kong,Shunfeng PV,New energy
2034,Zhou Chengjian,1.3,China,Metersbonwe,Textiles
2035,Zhou Guohui,1.3,China,Eternal Asia,Supply-chain management
2036,Zhou Xiaoping,1.3,China,Shinye,Manufacturing
2037,Zhou Zongwen,1.3,China,Chow Tai Seng,Jewellery
2038,Abdulla Ahmed Al Ghurair,1.2,United Arab Emirates,Mashreq Bank,Banking
2039,Aiyawatt Srivaddhanaprabha,1.2,Thailand,King Power Duty Free,Multi Brand Retailing
2040,Alan G Rydge,1.2,Australia,Event Hospitality and Entertainment,Entertainment
2041,Alan Howard,1.2,Switzerland,Brevan Howard Asset Management,Hedge Funds
2042,Alexander Rovt,1.2,United States,IBE Trade,Chemicals
2043,Alfredo Egydio Arruda Villela Filho,1.2,Brazil,Itau Unibanco,Banking
2044,Alice N. Schwartz,1.2,United States,Bio-Rad Laboratories,Pharmaceuticals
2045,Allan Warburg,1.2,United States,Bestseller China,Apparel
2046,Ana Lucia De Mattos Barretto Villela,1.2,Brazil,Itau Unibanco,Banking
2047,Ana Maria Brescia Cafferata,1.2,Peru,Grupo Brescia,Metals & Mining
2048,Anand Mahindra,1.2,India,M&M ,Automobiles & Components
2049,Anthony Christopher Gallagher,1.2,United Kingdom,Gallagher Estates,Real Estate
2050,Anthony Langley,1.2,United Kingdom,Langley Holdings ,Manufacturing
2051,Anu Aga,1.2,India,Thermax ,Capital Goods
2052,Apichet Srivaddhanaprabha,1.2,Thailand,King Power Duty Free,Multi Brand Retailing
2053,Arkady Volozh,1.2,Russia,Yandex,Technology
2054,Aroonroong Srivaddhanaprabha,1.2,Thailand,King Power Duty Free,Multi Brand Retailing
2055,Asok Kumar Hiranandani,1.2,Singapore,Royal Group Holdings,Construction
2056,Beny Steinmetz,1.2,Israel,BSG Resources,Diamonds
2057,Bernd Freier,1.2,Germany,S Oliver Group,Retail
2058,Bill Gross,1.2,United States,Pimco,Investments
2059,Brian Higgins,1.2,United States,King Street Capital Management,Hedge Funds
2060,Cai Hongbing,1.2,China,Hengrui ,Investments
2061,Chad R. Richison,1.2,United States,Paycom Software,Technology
